country,country_iso,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year($),gdp_per_capita($),generation
Albania,ALB,1998,male,15-24 years,27,248800,10.85,2707123772,899,Generation X
Albania,ALB,1998,male,25-34 years,26,240400,10.82,2707123772,899,Generation X
Albania,ALB,1998,male,35-54 years,29,388200,7.47,2707123772,899,Boomers
Albania,ALB,1998,male,55-74 years,9,183800,4.9,2707123772,899,Silent
Albania,ALB,1998,male,75+ years,3,25800,11.63,2707123772,899,G.I. Generation
Albania,ALB,1998,female,5-14 years,1,363800,0.27,2707123772,899,Millenials
Albania,ALB,1998,female,15-24 years,32,295600,10.83,2707123772,899,Generation X
Albania,ALB,1998,female,25-34 years,10,275300,3.63,2707123772,899,Generation X
Albania,ALB,1998,female,35-54 years,9,372100,2.42,2707123772,899,Boomers
Albania,ALB,1998,female,55-74 years,6,188200,3.19,2707123772,899,Silent
Albania,ALB,1998,female,75+ years,0,42300,0,2707123772,899,G.I. Generation
Albania,ALB,1999,male,5-14 years,0,391300,0,3414760915,1127,Millenials
Albania,ALB,1999,male,15-24 years,24,250600,9.58,3414760915,1127,Generation X
Albania,ALB,1999,male,25-34 years,19,242300,7.84,3414760915,1127,Generation X
Albania,ALB,1999,male,35-54 years,31,391100,7.93,3414760915,1127,Boomers
Albania,ALB,1999,male,55-74 years,14,185200,7.56,3414760915,1127,Silent
Albania,ALB,1999,male,75+ years,3,25900,11.58,3414760915,1127,G.I. Generation
Albania,ALB,1999,female,5-14 years,1,365200,0.27,3414760915,1127,Millenials
Albania,ALB,1999,female,15-24 years,19,296800,6.4,3414760915,1127,Generation X
Albania,ALB,1999,female,25-34 years,13,276500,4.7,3414760915,1127,Generation X
Albania,ALB,1999,female,35-54 years,5,373600,1.34,3414760915,1127,Boomers
Albania,ALB,1999,female,55-74 years,6,188800,3.18,3414760915,1127,Silent
Albania,ALB,1999,female,75+ years,4,42400,9.43,3414760915,1127,G.I. Generation
Albania,ALB,2000,male,5-14 years,1,374900,0.27,3632043908,1299,Millenials
Albania,ALB,2000,male,15-24 years,5,240000,2.08,3632043908,1299,Generation X
Albania,ALB,2000,male,25-34 years,17,232000,7.33,3632043908,1299,Generation X
Albania,ALB,2000,male,35-54 years,4,374700,1.07,3632043908,1299,Boomers
Albania,ALB,2000,male,55-74 years,10,177400,5.64,3632043908,1299,Silent
Albania,ALB,2000,male,75+ years,1,24900,4.02,3632043908,1299,G.I. Generation
Albania,ALB,2000,female,5-14 years,0,324700,0,3632043908,1299,Millenials
Albania,ALB,2000,female,15-24 years,6,263900,2.27,3632043908,1299,Generation X
Albania,ALB,2000,female,25-34 years,3,245800,1.22,3632043908,1299,Generation X
Albania,ALB,2000,female,35-54 years,5,332200,1.51,3632043908,1299,Boomers
Albania,ALB,2000,female,55-74 years,0,168000,0,3632043908,1299,Silent
Albania,ALB,2000,female,75+ years,2,37800,5.29,3632043908,1299,G.I. Generation
Antigua and Barbuda,ATG,1998,male,5-14 years,0,7706,0,727860593,10078,Millenials
Antigua and Barbuda,ATG,1998,male,15-24 years,0,5916,0,727860593,10078,Generation X
Antigua and Barbuda,ATG,1998,male,25-34 years,0,7294,0,727860593,10078,Generation X
Antigua and Barbuda,ATG,1998,male,35-54 years,0,9086,0,727860593,10078,Boomers
Antigua and Barbuda,ATG,1998,male,55-74 years,0,3213,0,727860593,10078,Silent
Antigua and Barbuda,ATG,1998,male,75+ years,0,954,0,727860593,10078,G.I. Generation
Antigua and Barbuda,ATG,1998,female,5-14 years,0,8183,0,727860593,10078,Millenials
Antigua and Barbuda,ATG,1998,female,15-24 years,0,6529,0,727860593,10078,Generation X
Antigua and Barbuda,ATG,1998,female,25-34 years,0,8332,0,727860593,10078,Generation X
Antigua and Barbuda,ATG,1998,female,35-54 years,0,9615,0,727860593,10078,Boomers
Antigua and Barbuda,ATG,1998,female,55-74 years,0,3921,0,727860593,10078,Silent
Antigua and Barbuda,ATG,1998,female,75+ years,0,1476,0,727860593,10078,G.I. Generation
Antigua and Barbuda,ATG,1999,male,5-14 years,0,7805,0,766198926,10378,Millenials
Antigua and Barbuda,ATG,1999,male,15-24 years,0,5845,0,766198926,10378,Generation X
Antigua and Barbuda,ATG,1999,male,25-34 years,0,7263,0,766198926,10378,Generation X
Antigua and Barbuda,ATG,1999,male,35-54 years,0,9537,0,766198926,10378,Boomers
Antigua and Barbuda,ATG,1999,male,55-74 years,0,3276,0,766198926,10378,Silent
Antigua and Barbuda,ATG,1999,male,75+ years,0,947,0,766198926,10378,G.I. Generation
Antigua and Barbuda,ATG,1999,female,5-14 years,0,8314,0,766198926,10378,Millenials
Antigua and Barbuda,ATG,1999,female,15-24 years,0,6589,0,766198926,10378,Generation X
Antigua and Barbuda,ATG,1999,female,25-34 years,0,8526,0,766198926,10378,Generation X
Antigua and Barbuda,ATG,1999,female,35-54 years,0,10311,0,766198926,10378,Boomers
Antigua and Barbuda,ATG,1999,female,55-74 years,0,3968,0,766198926,10378,Silent
Antigua and Barbuda,ATG,1999,female,75+ years,0,1451,0,766198926,10378,G.I. Generation
Antigua and Barbuda,ATG,2000,male,5-14 years,0,7973,0,830158778,11021,Millenials
Antigua and Barbuda,ATG,2000,male,15-24 years,0,5783,0,830158778,11021,Generation X
Antigua and Barbuda,ATG,2000,male,25-34 years,0,7177,0,830158778,11021,Generation X
Antigua and Barbuda,ATG,2000,male,35-54 years,1,10033,9.97,830158778,11021,Boomers
Antigua and Barbuda,ATG,2000,male,55-74 years,1,3333,30,830158778,11021,Silent
Antigua and Barbuda,ATG,2000,male,75+ years,0,938,0,830158778,11021,G.I. Generation
Antigua and Barbuda,ATG,2000,female,5-14 years,0,8439,0,830158778,11021,Millenials
Antigua and Barbuda,ATG,2000,female,15-24 years,0,6616,0,830158778,11021,Generation X
Antigua and Barbuda,ATG,2000,female,25-34 years,0,8595,0,830158778,11021,Generation X
Antigua and Barbuda,ATG,2000,female,35-54 years,0,11040,0,830158778,11021,Boomers
Antigua and Barbuda,ATG,2000,female,55-74 years,0,3986,0,830158778,11021,Silent
Antigua and Barbuda,ATG,2000,female,75+ years,0,1413,0,830158778,11021,G.I. Generation
Argentina,ARG,1996,male,5-14 years,14,3370400,0.42,2.72E+11,8563,Millenials
Argentina,ARG,1996,male,15-24 years,280,3185600,8.79,2.72E+11,8563,Generation X
Argentina,ARG,1996,male,25-34 years,226,2442900,9.25,2.72E+11,8563,Generation X
Argentina,ARG,1996,male,35-54 years,524,3847300,13.62,2.72E+11,8563,Boomers
Argentina,ARG,1996,male,55-74 years,464,2235900,20.75,2.72E+11,8563,Silent
Argentina,ARG,1996,male,75+ years,189,445800,42.4,2.72E+11,8563,G.I. Generation
Argentina,ARG,1996,female,5-14 years,9,3266800,0.28,2.72E+11,8563,Millenials
Argentina,ARG,1996,female,15-24 years,105,3123600,3.36,2.72E+11,8563,Generation X
Argentina,ARG,1996,female,25-34 years,52,2428400,2.14,2.72E+11,8563,Generation X
Argentina,ARG,1996,female,35-54 years,176,4014100,4.38,2.72E+11,8563,Boomers
Argentina,ARG,1996,female,55-74 years,131,2653800,4.94,2.72E+11,8563,Silent
Argentina,ARG,1996,female,75+ years,59,766100,7.7,2.72E+11,8563,G.I. Generation
Argentina,ARG,1997,male,5-14 years,19,3429860,0.55,2.93E+11,9057,Millenials
Argentina,ARG,1997,male,15-24 years,260,3198193,8.13,2.93E+11,9057,Generation X
Argentina,ARG,1997,male,25-34 years,213,2460112,8.66,2.93E+11,9057,Generation X
Argentina,ARG,1997,male,35-54 years,501,3934581,12.73,2.93E+11,9057,Boomers
Argentina,ARG,1997,male,55-74 years,457,2252148,20.29,2.93E+11,9057,Silent
Argentina,ARG,1997,male,75+ years,195,490152,39.78,2.93E+11,9057,G.I. Generation
Argentina,ARG,1997,female,5-14 years,11,3327355,0.33,2.93E+11,9057,Millenials
Argentina,ARG,1997,female,15-24 years,113,3161000,3.57,2.93E+11,9057,Generation X
Argentina,ARG,1997,female,25-34 years,72,2474330,2.91,2.93E+11,9057,Generation X
Argentina,ARG,1997,female,35-54 years,165,4083427,4.04,2.93E+11,9057,Boomers
Argentina,ARG,1997,female,55-74 years,131,2668528,4.91,2.93E+11,9057,Silent
Argentina,ARG,1997,female,75+ years,47,854095,5.5,2.93E+11,9057,G.I. Generation
Argentina,ARG,1998,male,5-14 years,16,3456965,0.46,2.99E+11,9126,Millenials
Argentina,ARG,1998,male,15-24 years,327,3243944,10.08,2.99E+11,9126,Generation X
Argentina,ARG,1998,male,25-34 years,251,2497189,10.05,2.99E+11,9126,Generation X
Argentina,ARG,1998,male,35-54 years,508,3990829,12.73,2.99E+11,9126,Boomers
Argentina,ARG,1998,male,55-74 years,518,2274972,22.77,2.99E+11,9126,Silent
Argentina,ARG,1998,male,75+ years,201,504164,39.87,2.99E+11,9126,G.I. Generation
Argentina,ARG,1998,female,5-14 years,20,3353473,0.6,2.99E+11,9126,Millenials
Argentina,ARG,1998,female,15-24 years,114,3200362,3.56,2.99E+11,9126,Generation X
Argentina,ARG,1998,female,25-34 years,52,2512005,2.07,2.99E+11,9126,Generation X
Argentina,ARG,1998,female,35-54 years,147,4143203,3.55,2.99E+11,9126,Boomers
Argentina,ARG,1998,female,55-74 years,140,2696429,5.19,2.99E+11,9126,Silent
Argentina,ARG,1998,female,75+ years,53,883724,6,2.99E+11,9126,G.I. Generation
Argentina,ARG,1999,male,5-14 years,21,3482230,0.6,2.84E+11,8546,Millenials
Argentina,ARG,1999,male,15-24 years,355,3279728,10.82,2.84E+11,8546,Generation X
Argentina,ARG,1999,male,25-34 years,265,2543861,10.42,2.84E+11,8546,Generation X
Argentina,ARG,1999,male,35-54 years,545,4045105,13.47,2.84E+11,8546,Boomers
Argentina,ARG,1999,male,55-74 years,540,2301840,23.46,2.84E+11,8546,Silent
Argentina,ARG,1999,male,75+ years,204,515800,39.55,2.84E+11,8546,G.I. Generation
Argentina,ARG,1999,female,5-14 years,20,3377543,0.59,2.84E+11,8546,Millenials
Argentina,ARG,1999,female,15-24 years,101,3229424,3.13,2.84E+11,8546,Generation X
Argentina,ARG,1999,female,25-34 years,50,2559176,1.95,2.84E+11,8546,Generation X
Argentina,ARG,1999,female,35-54 years,141,4200203,3.36,2.84E+11,8546,Boomers
Argentina,ARG,1999,female,55-74 years,137,2727054,5.02,2.84E+11,8546,Silent
Argentina,ARG,1999,female,75+ years,44,912898,4.82,2.84E+11,8546,G.I. Generation
Argentina,ARG,2000,male,5-14 years,18,3502413,0.51,2.84E+11,8462,Millenials
Argentina,ARG,2000,male,15-24 years,463,3306109,14,2.84E+11,8462,Generation X
Argentina,ARG,2000,male,25-34 years,331,2602314,12.72,2.84E+11,8462,Generation X
Argentina,ARG,2000,male,35-54 years,578,4096814,14.11,2.84E+11,8462,Boomers
Argentina,ARG,2000,male,55-74 years,602,2333377,25.8,2.84E+11,8462,Silent
Argentina,ARG,2000,male,75+ years,232,525161,44.18,2.84E+11,8462,G.I. Generation
Argentina,ARG,2000,female,5-14 years,21,3396135,0.62,2.84E+11,8462,Millenials
Argentina,ARG,2000,female,15-24 years,116,3249247,3.57,2.84E+11,8462,Generation X
Argentina,ARG,2000,female,25-34 years,63,2617723,2.41,2.84E+11,8462,Generation X
Argentina,ARG,2000,female,35-54 years,174,4253771,4.09,2.84E+11,8462,Boomers
Argentina,ARG,2000,female,55-74 years,133,2760512,4.82,2.84E+11,8462,Silent
Argentina,ARG,2000,female,75+ years,43,941957,4.56,2.84E+11,8462,G.I. Generation
Armenia,ARM,1996,male,5-14 years,1,390300,0.26,1596968913,458,Millenials
Armenia,ARM,1996,male,15-24 years,4,320000,1.25,1596968913,458,Generation X
Armenia,ARM,1996,male,25-34 years,13,284300,4.57,1596968913,458,Generation X
Armenia,ARM,1996,male,35-54 years,24,409800,5.86,1596968913,458,Boomers
Armenia,ARM,1996,male,55-74 years,18,246200,7.31,1596968913,458,Silent
Armenia,ARM,1996,male,75+ years,3,27900,10.75,1596968913,458,G.I. Generation
Armenia,ARM,1996,female,5-14 years,1,371900,0.27,1596968913,458,Millenials
Armenia,ARM,1996,female,15-24 years,1,310200,0.32,1596968913,458,Generation X
Armenia,ARM,1996,female,25-34 years,3,301500,1,1596968913,458,Generation X
Armenia,ARM,1996,female,35-54 years,7,471200,1.49,1596968913,458,Boomers
Armenia,ARM,1996,female,55-74 years,12,301900,3.97,1596968913,458,Silent
Armenia,ARM,1996,female,75+ years,0,51100,0,1596968913,458,G.I. Generation
Armenia,ARM,1997,male,5-14 years,1,389500,0.26,1639492424,465,Millenials
Armenia,ARM,1997,male,15-24 years,4,327300,1.22,1639492424,465,Generation X
Armenia,ARM,1997,male,25-34 years,9,282000,3.19,1639492424,465,Generation X
Armenia,ARM,1997,male,35-54 years,26,426000,6.1,1639492424,465,Boomers
Armenia,ARM,1997,male,55-74 years,21,246200,8.53,1639492424,465,Silent
Armenia,ARM,1997,male,75+ years,1,28500,3.51,1639492424,465,G.I. Generation
Armenia,ARM,1997,female,5-14 years,0,370800,0,1639492424,465,Millenials
Armenia,ARM,1997,female,15-24 years,0,316500,0,1639492424,465,Generation X
Armenia,ARM,1997,female,25-34 years,1,294200,0.34,1639492424,465,Generation X
Armenia,ARM,1997,female,35-54 years,3,489900,0.61,1639492424,465,Boomers
Armenia,ARM,1997,female,55-74 years,8,304400,2.63,1639492424,465,Silent
Armenia,ARM,1997,female,75+ years,3,51400,5.84,1639492424,465,G.I. Generation
Armenia,ARM,1998,male,5-14 years,0,383700,0,1893726437,532,Millenials
Armenia,ARM,1998,male,15-24 years,4,335100,1.19,1893726437,532,Generation X
Armenia,ARM,1998,male,25-34 years,6,280200,2.14,1893726437,532,Generation X
Armenia,ARM,1998,male,35-54 years,20,445000,4.49,1893726437,532,Boomers
Armenia,ARM,1998,male,55-74 years,16,243300,6.58,1893726437,532,Silent
Armenia,ARM,1998,male,75+ years,2,29600,6.76,1893726437,532,G.I. Generation
Armenia,ARM,1998,female,5-14 years,1,364600,0.27,1893726437,532,Millenials
Armenia,ARM,1998,female,15-24 years,0,322300,0,1893726437,532,Generation X
Armenia,ARM,1998,female,25-34 years,1,289300,0.35,1893726437,532,Generation X
Armenia,ARM,1998,female,35-54 years,9,509800,1.77,1893726437,532,Boomers
Armenia,ARM,1998,female,55-74 years,6,302000,1.99,1893726437,532,Silent
Armenia,ARM,1998,female,75+ years,1,53100,1.88,1893726437,532,G.I. Generation
Armenia,ARM,1999,male,5-14 years,0,371600,0,1845482181,515,Millenials
Armenia,ARM,1999,male,15-24 years,6,344000,1.74,1845482181,515,Generation X
Armenia,ARM,1999,male,25-34 years,6,279800,2.14,1845482181,515,Generation X
Armenia,ARM,1999,male,35-54 years,22,464300,4.74,1845482181,515,Boomers
Armenia,ARM,1999,male,55-74 years,15,238100,6.3,1845482181,515,Silent
Armenia,ARM,1999,male,75+ years,0,32300,0,1845482181,515,G.I. Generation
Armenia,ARM,1999,female,5-14 years,0,352300,0,1845482181,515,Millenials
Armenia,ARM,1999,female,15-24 years,0,329700,0,1845482181,515,Generation X
Armenia,ARM,1999,female,25-34 years,2,284300,0.7,1845482181,515,Generation X
Armenia,ARM,1999,female,35-54 years,4,530700,0.75,1845482181,515,Boomers
Armenia,ARM,1999,female,55-74 years,9,296800,3.03,1845482181,515,Silent
Armenia,ARM,1999,female,75+ years,3,56800,5.28,1845482181,515,G.I. Generation
Armenia,ARM,2000,male,5-14 years,0,348200,0,1911563665,530,Millenials
Armenia,ARM,2000,male,15-24 years,6,358000,1.68,1911563665,530,Generation X
Armenia,ARM,2000,male,25-34 years,5,283300,1.76,1911563665,530,Generation X
Armenia,ARM,2000,male,35-54 years,18,481100,3.74,1911563665,530,Boomers
Armenia,ARM,2000,male,55-74 years,14,234300,5.98,1911563665,530,Silent
Armenia,ARM,2000,male,75+ years,4,37600,10.64,1911563665,530,G.I. Generation
Armenia,ARM,2000,female,5-14 years,0,328000,0,1911563665,530,Millenials
Armenia,ARM,2000,female,15-24 years,0,341100,0,1911563665,530,Generation X
Armenia,ARM,2000,female,25-34 years,4,280400,1.43,1911563665,530,Generation X
Armenia,ARM,2000,female,35-54 years,1,555300,0.18,1911563665,530,Boomers
Armenia,ARM,2000,female,55-74 years,4,292700,1.37,1911563665,530,Silent
Armenia,ARM,2000,female,75+ years,5,66500,7.52,1911563665,530,G.I. Generation
Aruba,ABW,1999,male,5-14 years,0,6923,0,1722798883,21027,Millenials
Aruba,ABW,1999,male,15-24 years,2,5428,36.85,1722798883,21027,Generation X
Aruba,ABW,1999,male,25-34 years,4,7031,56.89,1722798883,21027,Generation X
Aruba,ABW,1999,male,35-54 years,3,13807,21.73,1722798883,21027,Boomers
Aruba,ABW,1999,male,55-74 years,0,5395,0,1722798883,21027,Silent
Aruba,ABW,1999,male,75+ years,0,974,0,1722798883,21027,G.I. Generation
Aruba,ABW,1999,female,5-14 years,0,6784,0,1722798883,21027,Millenials
Aruba,ABW,1999,female,15-24 years,0,5563,0,1722798883,21027,Generation X
Aruba,ABW,1999,female,25-34 years,0,7411,0,1722798883,21027,Generation X
Aruba,ABW,1999,female,35-54 years,0,14951,0,1722798883,21027,Boomers
Aruba,ABW,1999,female,55-74 years,0,6192,0,1722798883,21027,Silent
Aruba,ABW,1999,female,75+ years,0,1475,0,1722798883,21027,G.I. Generation
Aruba,ABW,2000,male,5-14 years,0,7111,0,1873452514,22333,Millenials
Aruba,ABW,2000,male,15-24 years,0,5514,0,1873452514,22333,Generation X
Aruba,ABW,2000,male,25-34 years,3,6828,43.94,1873452514,22333,Generation X
Aruba,ABW,2000,male,35-54 years,2,14228,14.06,1873452514,22333,Boomers
Aruba,ABW,2000,male,55-74 years,0,5612,0,1873452514,22333,Silent
Aruba,ABW,2000,male,75+ years,1,989,101.11,1873452514,22333,G.I. Generation
Aruba,ABW,2000,female,5-14 years,0,6974,0,1873452514,22333,Millenials
Aruba,ABW,2000,female,15-24 years,0,5675,0,1873452514,22333,Generation X
Aruba,ABW,2000,female,25-34 years,0,7347,0,1873452514,22333,Generation X
Aruba,ABW,2000,female,35-54 years,2,15624,12.8,1873452514,22333,Boomers
Aruba,ABW,2000,female,55-74 years,0,6487,0,1873452514,22333,Silent
Aruba,ABW,2000,female,75+ years,2,1499,133.42,1873452514,22333,G.I. Generation
Australia,AUS,1996,male,5-14 years,8,1339500,0.6,4.00E+11,23526,Millenials
Australia,AUS,1996,male,15-24 years,366,1364200,26.83,4.00E+11,23526,Generation X
Australia,AUS,1996,male,25-34 years,471,1431200,32.91,4.00E+11,23526,Generation X
Australia,AUS,1996,male,35-54 years,669,2574500,25.99,4.00E+11,23526,Boomers
Australia,AUS,1996,male,55-74 years,330,1387200,23.79,4.00E+11,23526,Silent
Australia,AUS,1996,male,75+ years,122,346100,35.25,4.00E+11,23526,G.I. Generation
Australia,AUS,1996,female,5-14 years,7,1274800,0.55,4.00E+11,23526,Millenials
Australia,AUS,1996,female,15-24 years,59,1311800,4.5,4.00E+11,23526,Generation X
Australia,AUS,1996,female,25-34 years,98,1431400,6.85,4.00E+11,23526,Generation X
Australia,AUS,1996,female,35-54 years,182,2545300,7.15,4.00E+11,23526,Boomers
Australia,AUS,1996,female,55-74 years,86,1445900,5.95,4.00E+11,23526,Silent
Australia,AUS,1996,female,75+ years,28,563200,4.97,4.00E+11,23526,G.I. Generation
Australia,AUS,1997,male,5-14 years,7,1347206,0.52,4.35E+11,25234,Millenials
Australia,AUS,1997,male,15-24 years,408,1343245,30.37,4.35E+11,25234,Generation X
Australia,AUS,1997,male,25-34 years,529,1436732,36.82,4.35E+11,25234,Generation X
Australia,AUS,1997,male,35-54 years,717,2632245,27.24,4.35E+11,25234,Boomers
Australia,AUS,1997,male,55-74 years,305,1415672,21.54,4.35E+11,25234,Silent
Australia,AUS,1997,male,75+ years,123,362657,33.92,4.35E+11,25234,G.I. Generation
Australia,AUS,1997,female,5-14 years,7,1283025,0.55,4.35E+11,25234,Millenials
Australia,AUS,1997,female,15-24 years,86,1293106,6.65,4.35E+11,25234,Generation X
Australia,AUS,1997,female,25-34 years,109,1441724,7.56,4.35E+11,25234,Generation X
Australia,AUS,1997,female,35-54 years,219,2614291,8.38,4.35E+11,25234,Boomers
Australia,AUS,1997,female,55-74 years,96,1465721,6.55,4.35E+11,25234,Silent
Australia,AUS,1997,female,75+ years,40,585676,6.83,4.35E+11,25234,G.I. Generation
Australia,AUS,1998,male,5-14 years,6,1355317,0.44,3.99E+11,22897,Millenials
Australia,AUS,1998,male,15-24 years,353,1330598,26.53,3.99E+11,22897,Generation X
Australia,AUS,1998,male,25-34 years,579,1434140,40.37,3.99E+11,22897,Generation X
Australia,AUS,1998,male,35-54 years,773,2687916,28.76,3.99E+11,22897,Boomers
Australia,AUS,1998,male,55-74 years,301,1444867,20.83,3.99E+11,22897,Silent
Australia,AUS,1998,male,75+ years,96,379719,25.28,3.99E+11,22897,G.I. Generation
Australia,AUS,1998,female,5-14 years,2,1291019,0.15,3.99E+11,22897,Millenials
Australia,AUS,1998,female,15-24 years,81,1280391,6.33,3.99E+11,22897,Generation X
Australia,AUS,1998,female,25-34 years,109,1443163,7.55,3.99E+11,22897,Generation X
Australia,AUS,1998,female,35-54 years,202,2680955,7.53,3.99E+11,22897,Boomers
Australia,AUS,1998,female,55-74 years,90,1486036,6.06,3.99E+11,22897,Silent
Australia,AUS,1998,female,75+ years,40,607609,6.58,3.99E+11,22897,G.I. Generation
Australia,AUS,1999,male,5-14 years,10,1366184,0.73,3.88E+11,22016,Millenials
Australia,AUS,1999,male,15-24 years,303,1326531,22.84,3.88E+11,22016,Generation X
Australia,AUS,1999,male,25-34 years,511,1431712,35.69,3.88E+11,22016,Generation X
Australia,AUS,1999,male,35-54 years,741,2733238,27.11,3.88E+11,22016,Boomers
Australia,AUS,1999,male,55-74 years,315,1482441,21.25,3.88E+11,22016,Silent
Australia,AUS,1999,male,75+ years,119,397612,29.93,3.88E+11,22016,G.I. Generation
Australia,AUS,1999,female,5-14 years,6,1300535,0.46,3.88E+11,22016,Millenials
Australia,AUS,1999,female,15-24 years,70,1277560,5.48,3.88E+11,22016,Generation X
Australia,AUS,1999,female,25-34 years,117,1443911,8.1,3.88E+11,22016,Generation X
Australia,AUS,1999,female,35-54 years,201,2735588,7.35,3.88E+11,22016,Boomers
Australia,AUS,1999,female,55-74 years,74,1516348,4.88,3.88E+11,22016,Silent
Australia,AUS,1999,female,75+ years,21,630042,3.33,3.88E+11,22016,G.I. Generation
Australia,AUS,2000,male,5-14 years,8,1377301,0.58,4.15E+11,23219,Millenials
Australia,AUS,2000,male,15-24 years,271,1333011,20.33,4.15E+11,23219,Generation X
Australia,AUS,2000,male,25-34 years,466,1430700,32.57,4.15E+11,23219,Generation X
Australia,AUS,2000,male,35-54 years,745,2769752,26.9,4.15E+11,23219,Boomers
Australia,AUS,2000,male,55-74 years,281,1522620,18.46,4.15E+11,23219,Silent
Australia,AUS,2000,male,75+ years,115,416077,27.64,4.15E+11,23219,G.I. Generation
Australia,AUS,2000,female,5-14 years,1,1309796,0.08,4.15E+11,23219,Millenials
Australia,AUS,2000,female,15-24 years,78,1285283,6.07,4.15E+11,23219,Generation X
Australia,AUS,2000,female,25-34 years,106,1445332,7.33,4.15E+11,23219,Generation X
Australia,AUS,2000,female,35-54 years,200,2782583,7.19,4.15E+11,23219,Boomers
Australia,AUS,2000,female,55-74 years,87,1549060,5.62,4.15E+11,23219,Silent
Australia,AUS,2000,female,75+ years,33,652895,5.05,4.15E+11,23219,G.I. Generation
Austria,AUT,1996,male,5-14 years,4,483799,0.83,2.37E+11,31660,Millenials
Austria,AUT,1996,male,15-24 years,108,498112,21.68,2.37E+11,31660,Generation X
Austria,AUT,1996,male,25-34 years,203,696869,29.13,2.37E+11,31660,Generation X
Austria,AUT,1996,male,35-54 years,452,1080848,41.82,2.37E+11,31660,Boomers
Austria,AUT,1996,male,55-74 years,381,690803,55.15,2.37E+11,31660,Silent
Austria,AUT,1996,male,75+ years,188,151691,123.94,2.37E+11,31660,G.I. Generation
Austria,AUT,1996,female,5-14 years,0,461711,0,2.37E+11,31660,Millenials
Austria,AUT,1996,female,15-24 years,12,485090,2.47,2.37E+11,31660,Generation X
Austria,AUT,1996,female,25-34 years,53,672341,7.88,2.37E+11,31660,Generation X
Austria,AUT,1996,female,35-54 years,140,1070879,13.07,2.37E+11,31660,Boomers
Austria,AUT,1996,female,55-74 years,126,850049,14.82,2.37E+11,31660,Silent
Austria,AUT,1996,female,75+ years,112,351514,31.86,2.37E+11,31660,G.I. Generation
Austria,AUT,1997,male,5-14 years,2,483890,0.41,2.13E+11,28325,Millenials
Austria,AUT,1997,male,15-24 years,121,490385,24.67,2.13E+11,28325,Generation X
Austria,AUT,1997,male,25-34 years,201,682210,29.46,2.13E+11,28325,Generation X
Austria,AUT,1997,male,35-54 years,379,1095317,34.6,2.13E+11,28325,Boomers
Austria,AUT,1997,male,55-74 years,313,704226,44.45,2.13E+11,28325,Silent
Austria,AUT,1997,male,75+ years,159,156997,101.28,2.13E+11,28325,G.I. Generation
Austria,AUT,1997,female,5-14 years,1,461121,0.22,2.13E+11,28325,Millenials
Austria,AUT,1997,female,15-24 years,23,477550,4.82,2.13E+11,28325,Generation X
Austria,AUT,1997,female,25-34 years,48,663325,7.24,2.13E+11,28325,Generation X
Austria,AUT,1997,female,35-54 years,131,1084510,12.08,2.13E+11,28325,Boomers
Austria,AUT,1997,female,55-74 years,131,850056,15.41,2.13E+11,28325,Silent
Austria,AUT,1997,female,75+ years,83,363002,22.86,2.13E+11,28325,G.I. Generation
