country,country_iso,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year($),gdp_per_capita($),generation
Albania,ALB,2001,male,5-14 years,6,321556,1.87,4060758804,1451,Millenials
Albania,ALB,2001,male,15-24 years,10,256039,3.91,4060758804,1451,Millenials
Albania,ALB,2001,male,25-34 years,22,206484,10.65,4060758804,1451,Generation X
Albania,ALB,2001,male,35-54 years,34,378826,8.98,4060758804,1451,Boomers
Albania,ALB,2001,male,55-74 years,11,196670,5.59,4060758804,1451,Silent
Albania,ALB,2001,male,75+ years,1,31044,3.22,4060758804,1451,Silent
Albania,ALB,2001,female,5-14 years,2,307356,0.65,4060758804,1451,Millenials
Albania,ALB,2001,female,15-24 years,9,271359,3.32,4060758804,1451,Millenials
Albania,ALB,2001,female,25-34 years,4,222771,1.8,4060758804,1451,Generation X
Albania,ALB,2001,female,35-54 years,12,370191,3.24,4060758804,1451,Boomers
Albania,ALB,2001,female,55-74 years,6,189799,3.16,4060758804,1451,Silent
Albania,ALB,2001,female,75+ years,2,47254,4.23,4060758804,1451,Silent
Albania,ALB,2002,male,5-14 years,1,319473,0.31,4435078648,1573,Millenials
Albania,ALB,2002,male,15-24 years,15,263067,5.7,4435078648,1573,Millenials
Albania,ALB,2002,male,25-34 years,23,206286,11.15,4435078648,1573,Generation X
Albania,ALB,2002,male,35-54 years,35,382139,9.16,4435078648,1573,Boomers
Albania,ALB,2002,male,55-74 years,13,198130,6.56,4435078648,1573,Silent
Albania,ALB,2002,male,75+ years,4,31007,12.9,4435078648,1573,Silent
Albania,ALB,2002,female,5-14 years,1,304850,0.33,4435078648,1573,Millenials
Albania,ALB,2002,female,15-24 years,14,275970,5.07,4435078648,1573,Millenials
Albania,ALB,2002,female,25-34 years,7,223685,3.13,4435078648,1573,Generation X
Albania,ALB,2002,female,35-54 years,15,375113,4,4435078648,1573,Boomers
Albania,ALB,2002,female,55-74 years,4,191712,2.09,4435078648,1573,Silent
Albania,ALB,2002,female,75+ years,1,47407,2.11,4435078648,1573,Silent
Albania,ALB,2003,male,5-14 years,4,313204,1.28,5746945913,2021,Millenials
Albania,ALB,2003,male,15-24 years,15,273235,5.49,5746945913,2021,Millenials
Albania,ALB,2003,male,25-34 years,9,205433,4.38,5746945913,2021,Generation X
Albania,ALB,2003,male,35-54 years,28,386196,7.25,5746945913,2021,Boomers
Albania,ALB,2003,male,55-74 years,16,201520,7.94,5746945913,2021,Silent
Albania,ALB,2003,male,75+ years,1,32667,3.06,5746945913,2021,Silent
Albania,ALB,2003,female,5-14 years,0,298477,0,5746945913,2021,Millenials
Albania,ALB,2003,female,15-24 years,14,283709,4.93,5746945913,2021,Millenials
Albania,ALB,2003,female,25-34 years,9,222941,4.04,5746945913,2021,Generation X
Albania,ALB,2003,female,35-54 years,13,381760,3.41,5746945913,2021,Boomers
Albania,ALB,2003,female,55-74 years,9,195699,4.6,5746945913,2021,Silent
Albania,ALB,2003,female,75+ years,6,49088,12.22,5746945913,2021,Silent
Albania,ALB,2004,male,5-14 years,1,302181,0.33,7314865176,2544,Millenials
Albania,ALB,2004,male,15-24 years,19,286768,6.63,7314865176,2544,Millenials
Albania,ALB,2004,male,25-34 years,16,203938,7.85,7314865176,2544,Generation X
Albania,ALB,2004,male,35-54 years,39,391767,9.95,7314865176,2544,Boomers
Albania,ALB,2004,male,55-74 years,10,207202,4.83,7314865176,2544,Silent
Albania,ALB,2004,male,75+ years,4,35526,11.26,7314865176,2544,Silent
Albania,ALB,2004,female,5-14 years,3,286705,1.05,7314865176,2544,Millenials
Albania,ALB,2004,female,15-24 years,20,292268,6.84,7314865176,2544,Millenials
Albania,ALB,2004,female,25-34 years,11,222389,4.95,7314865176,2544,Generation X
Albania,ALB,2004,female,35-54 years,17,391436,4.34,7314865176,2544,Boomers
Albania,ALB,2004,female,55-74 years,3,203841,1.47,7314865176,2544,Silent
Albania,ALB,2004,female,75+ years,3,50970,5.89,7314865176,2544,Silent
Albania,ALB,2005,male,5-14 years,0,291367,0,8158548717,2931,Millenials
Albania,ALB,2005,male,15-24 years,0,281675,0,8158548717,2931,Millenials
Albania,ALB,2005,male,25-34 years,0,177519,0,8158548717,2931,Generation X
Albania,ALB,2005,male,35-54 years,0,380242,0,8158548717,2931,Boomers
Albania,ALB,2005,male,55-74 years,0,214118,0,8158548717,2931,Silent
Albania,ALB,2005,male,75+ years,0,38471,0,8158548717,2931,Silent
Albania,ALB,2005,female,5-14 years,0,276559,0,8158548717,2931,Millenials
Albania,ALB,2005,female,15-24 years,0,281922,0,8158548717,2931,Millenials
Albania,ALB,2005,female,25-34 years,0,190745,0,8158548717,2931,Generation X
Albania,ALB,2005,female,35-54 years,0,386513,0,8158548717,2931,Boomers
Albania,ALB,2005,female,55-74 years,0,210998,0,8158548717,2931,Silent
Albania,ALB,2005,female,75+ years,0,53191,0,8158548717,2931,Silent
Antigua and Barbuda,ATG,2001,male,5-14 years,0,7958,0,800740259,10468,Millenials
Antigua and Barbuda,ATG,2001,male,15-24 years,0,6084,0,800740259,10468,Millenials
Antigua and Barbuda,ATG,2001,male,25-34 years,0,7071,0,800740259,10468,Generation X
Antigua and Barbuda,ATG,2001,male,35-54 years,2,10281,19.45,800740259,10468,Boomers
Antigua and Barbuda,ATG,2001,male,55-74 years,0,3442,0,800740259,10468,Silent
Antigua and Barbuda,ATG,2001,male,75+ years,0,980,0,800740259,10468,Silent
Antigua and Barbuda,ATG,2001,female,5-14 years,0,8428,0,800740259,10468,Millenials
Antigua and Barbuda,ATG,2001,female,15-24 years,0,6902,0,800740259,10468,Millenials
Antigua and Barbuda,ATG,2001,female,25-34 years,0,8425,0,800740259,10468,Generation X
Antigua and Barbuda,ATG,2001,female,35-54 years,0,11402,0,800740259,10468,Boomers
Antigua and Barbuda,ATG,2001,female,55-74 years,0,4037,0,800740259,10468,Silent
Antigua and Barbuda,ATG,2001,female,75+ years,0,1487,0,800740259,10468,Silent
Antigua and Barbuda,ATG,2002,male,5-14 years,0,7980,0,814615333,10499,Millenials
Antigua and Barbuda,ATG,2002,male,15-24 years,0,6416,0,814615333,10499,Millenials
Antigua and Barbuda,ATG,2002,male,25-34 years,0,6921,0,814615333,10499,Generation X
Antigua and Barbuda,ATG,2002,male,35-54 years,0,10604,0,814615333,10499,Boomers
Antigua and Barbuda,ATG,2002,male,55-74 years,0,3527,0,814615333,10499,Silent
Antigua and Barbuda,ATG,2002,male,75+ years,0,1024,0,814615333,10499,Silent
Antigua and Barbuda,ATG,2002,female,5-14 years,0,8408,0,814615333,10499,Millenials
Antigua and Barbuda,ATG,2002,female,15-24 years,0,7196,0,814615333,10499,Millenials
Antigua and Barbuda,ATG,2002,female,25-34 years,0,8155,0,814615333,10499,Generation X
Antigua and Barbuda,ATG,2002,female,35-54 years,0,11760,0,814615333,10499,Boomers
Antigua and Barbuda,ATG,2002,female,55-74 years,0,4050,0,814615333,10499,Silent
Antigua and Barbuda,ATG,2002,female,75+ years,0,1547,0,814615333,10499,Silent
Antigua and Barbuda,ATG,2003,male,5-14 years,0,8061,0,855643111,10878,Millenials
Antigua and Barbuda,ATG,2003,male,15-24 years,0,6730,0,855643111,10878,Millenials
Antigua and Barbuda,ATG,2003,male,25-34 years,0,6734,0,855643111,10878,Generation X
Antigua and Barbuda,ATG,2003,male,35-54 years,0,10997,0,855643111,10878,Boomers
Antigua and Barbuda,ATG,2003,male,55-74 years,1,3594,27.82,855643111,10878,Silent
Antigua and Barbuda,ATG,2003,male,75+ years,0,1068,0,855643111,10878,Silent
Antigua and Barbuda,ATG,2003,female,5-14 years,0,8423,0,855643111,10878,Millenials
Antigua and Barbuda,ATG,2003,female,15-24 years,0,7454,0,855643111,10878,Millenials
Antigua and Barbuda,ATG,2003,female,25-34 years,0,7831,0,855643111,10878,Generation X
Antigua and Barbuda,ATG,2003,female,35-54 years,0,12129,0,855643111,10878,Boomers
Antigua and Barbuda,ATG,2003,female,55-74 years,0,4054,0,855643111,10878,Silent
Antigua and Barbuda,ATG,2003,female,75+ years,0,1583,0,855643111,10878,Silent
Antigua and Barbuda,ATG,2004,male,5-14 years,0,8196,0,919577148,11535,Millenials
Antigua and Barbuda,ATG,2004,male,15-24 years,0,6968,0,919577148,11535,Millenials
Antigua and Barbuda,ATG,2004,male,25-34 years,0,6556,0,919577148,11535,Generation X
Antigua and Barbuda,ATG,2004,male,35-54 years,1,11406,8.77,919577148,11535,Boomers
Antigua and Barbuda,ATG,2004,male,55-74 years,1,3665,27.29,919577148,11535,Silent
Antigua and Barbuda,ATG,2004,male,75+ years,0,1094,0,919577148,11535,Silent
Antigua and Barbuda,ATG,2004,female,5-14 years,0,8488,0,919577148,11535,Millenials
Antigua and Barbuda,ATG,2004,female,15-24 years,0,7648,0,919577148,11535,Millenials
Antigua and Barbuda,ATG,2004,female,25-34 years,0,7531,0,919577148,11535,Generation X
Antigua and Barbuda,ATG,2004,female,35-54 years,0,12492,0,919577148,11535,Boomers
Antigua and Barbuda,ATG,2004,female,55-74 years,0,4088,0,919577148,11535,Silent
Antigua and Barbuda,ATG,2004,female,75+ years,0,1590,0,919577148,11535,Silent
Antigua and Barbuda,ATG,2005,male,5-14 years,0,8358,0,1022191296,12649,Millenials
Antigua and Barbuda,ATG,2005,male,15-24 years,0,7113,0,1022191296,12649,Millenials
Antigua and Barbuda,ATG,2005,male,25-34 years,0,6444,0,1022191296,12649,Generation X
Antigua and Barbuda,ATG,2005,male,35-54 years,0,11778,0,1022191296,12649,Boomers
Antigua and Barbuda,ATG,2005,male,55-74 years,0,3748,0,1022191296,12649,Silent
Antigua and Barbuda,ATG,2005,male,75+ years,0,1110,0,1022191296,12649,Silent
Antigua and Barbuda,ATG,2005,female,5-14 years,0,8584,0,1022191296,12649,Millenials
Antigua and Barbuda,ATG,2005,female,15-24 years,0,7780,0,1022191296,12649,Millenials
Antigua and Barbuda,ATG,2005,female,25-34 years,0,7327,0,1022191296,12649,Generation X
Antigua and Barbuda,ATG,2005,female,35-54 years,0,12835,0,1022191296,12649,Boomers
Antigua and Barbuda,ATG,2005,female,55-74 years,0,4157,0,1022191296,12649,Silent
Antigua and Barbuda,ATG,2005,female,75+ years,0,1575,0,1022191296,12649,Silent
Argentina,ARG,2001,male,5-14 years,29,3519935,0.82,2.69E+11,7900,Millenials
Argentina,ARG,2001,male,15-24 years,518,3325440,15.58,2.69E+11,7900,Millenials
Argentina,ARG,2001,male,25-34 years,375,2675285,14.02,2.69E+11,7900,Generation X
Argentina,ARG,2001,male,35-54 years,625,4145861,15.08,2.69E+11,7900,Boomers
Argentina,ARG,2001,male,55-74 years,659,2358654,27.94,2.69E+11,7900,Silent
Argentina,ARG,2001,male,75+ years,250,547473,45.66,2.69E+11,7900,Silent
Argentina,ARG,2001,female,5-14 years,24,3411619,0.7,2.69E+11,7900,Millenials
Argentina,ARG,2001,female,15-24 years,166,3262682,5.09,2.69E+11,7900,Millenials
Argentina,ARG,2001,female,25-34 years,82,2690206,3.05,2.69E+11,7900,Generation X
Argentina,ARG,2001,female,35-54 years,210,4306817,4.88,2.69E+11,7900,Boomers
Argentina,ARG,2001,female,55-74 years,137,2788628,4.91,2.69E+11,7900,Silent
Argentina,ARG,2001,female,75+ years,57,978346,5.83,2.69E+11,7900,Silent
Argentina,ARG,2002,male,5-14 years,37,3529201,1.05,97724004252,2840,Millenials
Argentina,ARG,2002,male,15-24 years,542,3331708,16.27,97724004252,2840,Millenials
Argentina,ARG,2002,male,25-34 years,412,2758283,14.94,97724004252,2840,Generation X
Argentina,ARG,2002,male,35-54 years,619,4191889,14.77,97724004252,2840,Boomers
Argentina,ARG,2002,male,55-74 years,615,2387478,25.76,97724004252,2840,Silent
Argentina,ARG,2002,male,75+ years,234,566447,41.31,97724004252,2840,Silent
Argentina,ARG,2002,female,5-14 years,23,3418842,0.67,97724004252,2840,Millenials
Argentina,ARG,2002,female,15-24 years,158,3263542,4.84,97724004252,2840,Millenials
Argentina,ARG,2002,female,25-34 years,91,2772560,3.28,97724004252,2840,Generation X
Argentina,ARG,2002,female,35-54 years,194,4355651,4.45,97724004252,2840,Boomers
Argentina,ARG,2002,female,55-74 years,179,2819507,6.35,97724004252,2840,Silent
Argentina,ARG,2002,female,75+ years,58,1012399,5.73,97724004252,2840,Silent
Argentina,ARG,2003,male,5-14 years,37,3531507,1.05,1.28E+11,3668,Millenials
Argentina,ARG,2003,male,15-24 years,638,3331226,19.15,1.28E+11,3668,Millenials
Argentina,ARG,2003,male,25-34 years,456,2845955,16.02,1.28E+11,3668,Generation X
Argentina,ARG,2003,male,35-54 years,625,4237124,14.75,1.28E+11,3668,Boomers
Argentina,ARG,2003,male,55-74 years,577,2420864,23.83,1.28E+11,3668,Silent
Argentina,ARG,2003,male,75+ years,272,581842,46.75,1.28E+11,3668,Silent
Argentina,ARG,2003,female,5-14 years,25,3419258,0.73,1.28E+11,3668,Millenials
Argentina,ARG,2003,female,15-24 years,179,3258029,5.49,1.28E+11,3668,Millenials
Argentina,ARG,2003,female,25-34 years,69,2859003,2.41,1.28E+11,3668,Generation X
Argentina,ARG,2003,female,35-54 years,196,4402438,4.45,1.28E+11,3668,Boomers
Argentina,ARG,2003,female,55-74 years,147,2854473,5.15,1.28E+11,3668,Silent
Argentina,ARG,2003,female,75+ years,68,1044188,6.51,1.28E+11,3668,Silent
Argentina,ARG,2004,male,5-14 years,43,3530061,1.22,1.65E+11,4683,Millenials
Argentina,ARG,2004,male,15-24 years,653,3333328,19.59,1.65E+11,4683,Millenials
Argentina,ARG,2004,male,25-34 years,445,2930079,15.19,1.65E+11,4683,Generation X
Argentina,ARG,2004,male,35-54 years,599,4284709,13.98,1.65E+11,4683,Boomers
Argentina,ARG,2004,male,55-74 years,500,2459960,20.33,1.65E+11,4683,Silent
Argentina,ARG,2004,male,75+ years,227,593409,38.25,1.65E+11,4683,Silent
Argentina,ARG,2004,female,5-14 years,25,3416244,0.73,1.65E+11,4683,Millenials
Argentina,ARG,2004,female,15-24 years,159,3255244,4.88,1.65E+11,4683,Millenials
Argentina,ARG,2004,female,25-34 years,99,2940630,3.37,1.65E+11,4683,Generation X
Argentina,ARG,2004,female,35-54 years,185,4450210,4.16,1.65E+11,4683,Boomers
Argentina,ARG,2004,female,55-74 years,136,2895423,4.7,1.65E+11,4683,Silent
Argentina,ARG,2004,female,75+ years,50,1073648,4.66,1.65E+11,4683,Silent
Argentina,ARG,2005,male,5-14 years,52,3528848,1.47,1.99E+11,5590,Millenials
Argentina,ARG,2005,male,15-24 years,638,3343414,19.08,1.99E+11,5590,Millenials
Argentina,ARG,2005,male,25-34 years,451,3004991,15.01,1.99E+11,5590,Generation X
Argentina,ARG,2005,male,35-54 years,539,4336453,12.43,1.99E+11,5590,Boomers
Argentina,ARG,2005,male,55-74 years,489,2505136,19.52,1.99E+11,5590,Silent
Argentina,ARG,2005,male,75+ years,225,601176,37.43,1.99E+11,5590,Silent
Argentina,ARG,2005,female,5-14 years,21,3413809,0.62,1.99E+11,5590,Millenials
Argentina,ARG,2005,female,15-24 years,148,3260468,4.54,1.99E+11,5590,Millenials
Argentina,ARG,2005,female,25-34 years,104,3011376,3.45,1.99E+11,5590,Generation X
Argentina,ARG,2005,female,35-54 years,171,4500787,3.8,1.99E+11,5590,Boomers
Argentina,ARG,2005,female,55-74 years,161,2943135,5.47,1.99E+11,5590,Silent
Argentina,ARG,2005,female,75+ years,59,1101024,5.36,1.99E+11,5590,Silent
Armenia,ARM,2001,male,5-14 years,3,337767,0.89,2118467913,587,Millenials
Armenia,ARM,2001,male,15-24 years,4,361248,1.11,2118467913,587,Millenials
Armenia,ARM,2001,male,25-34 years,2,284346,0.7,2118467913,587,Generation X
Armenia,ARM,2001,male,35-54 years,19,493922,3.85,2118467913,587,Boomers
Armenia,ARM,2001,male,55-74 years,17,227605,7.47,2118467913,587,Silent
Armenia,ARM,2001,male,75+ years,3,40190,7.46,2118467913,587,Silent
Armenia,ARM,2001,female,5-14 years,0,319507,0,2118467913,587,Millenials
Armenia,ARM,2001,female,15-24 years,0,346468,0,2118467913,587,Millenials
Armenia,ARM,2001,female,25-34 years,1,279953,0.36,2118467913,587,Generation X
Armenia,ARM,2001,female,35-54 years,3,563626,0.53,2118467913,587,Boomers
Armenia,ARM,2001,female,55-74 years,4,289601,1.38,2118467913,587,Silent
Armenia,ARM,2001,female,75+ years,4,66283,6.03,2118467913,587,Silent
Armenia,ARM,2002,male,5-14 years,1,294209,0.34,2376335048,788,Millenials
Armenia,ARM,2002,male,15-24 years,5,293350,1.7,2376335048,788,Millenials
Armenia,ARM,2002,male,25-34 years,12,206403,5.81,2376335048,788,Generation X
Armenia,ARM,2002,male,35-54 years,22,418464,5.26,2376335048,788,Boomers
Armenia,ARM,2002,male,55-74 years,19,196525,9.67,2376335048,788,Silent
Armenia,ARM,2002,male,75+ years,3,29067,10.32,2376335048,788,Silent
Armenia,ARM,2002,female,5-14 years,0,278743,0,2376335048,788,Millenials
Armenia,ARM,2002,female,15-24 years,1,294739,0.34,2376335048,788,Millenials
Armenia,ARM,2002,female,25-34 years,1,222943,0.45,2376335048,788,Generation X
Armenia,ARM,2002,female,35-54 years,6,469992,1.28,2376335048,788,Boomers
Armenia,ARM,2002,female,55-74 years,3,251856,1.19,2376335048,788,Silent
Armenia,ARM,2002,female,75+ years,1,58553,1.71,2376335048,788,Silent
Armenia,ARM,2003,male,5-14 years,1,283952,0.35,2807061009,928,Millenials
Armenia,ARM,2003,male,15-24 years,1,300902,0.33,2807061009,928,Millenials
Armenia,ARM,2003,male,25-34 years,10,210715,4.75,2807061009,928,Generation X
Armenia,ARM,2003,male,35-54 years,21,423001,4.96,2807061009,928,Boomers
Armenia,ARM,2003,male,55-74 years,14,194165,7.21,2807061009,928,Silent
Armenia,ARM,2003,male,75+ years,3,32495,9.23,2807061009,928,Silent
Armenia,ARM,2003,female,5-14 years,0,266940,0,2807061009,928,Millenials
Armenia,ARM,2003,female,15-24 years,0,300080,0,2807061009,928,Millenials
Armenia,ARM,2003,female,25-34 years,0,225313,0,2807061009,928,Generation X
Armenia,ARM,2003,female,35-54 years,3,473959,0.63,2807061009,928,Boomers
Armenia,ARM,2003,female,55-74 years,3,249909,1.2,2807061009,928,Silent
Armenia,ARM,2003,female,75+ years,3,62935,4.77,2807061009,928,Silent
Aruba,ABW,2001,male,5-14 years,0,7263,0,1920262570,22317,Millenials
Aruba,ABW,2001,male,15-24 years,0,5712,0,1920262570,22317,Millenials
Aruba,ABW,2001,male,25-34 years,0,6638,0,1920262570,22317,Generation X
Aruba,ABW,2001,male,35-54 years,4,14663,27.28,1920262570,22317,Boomers
Aruba,ABW,2001,male,55-74 years,0,5846,0,1920262570,22317,Silent
Aruba,ABW,2001,male,75+ years,0,1033,0,1920262570,22317,Silent
Aruba,ABW,2001,female,5-14 years,0,7181,0,1920262570,22317,Millenials
Aruba,ABW,2001,female,15-24 years,0,5897,0,1920262570,22317,Millenials
Aruba,ABW,2001,female,25-34 years,0,7290,0,1920262570,22317,Generation X
Aruba,ABW,2001,female,35-54 years,0,16210,0,1920262570,22317,Boomers
Aruba,ABW,2001,female,55-74 years,0,6793,0,1920262570,22317,Silent
Aruba,ABW,2001,female,75+ years,0,1519,0,1920262570,22317,Silent
Aruba,ABW,2002,male,5-14 years,0,7406,0,1941094972,21987,Millenials
Aruba,ABW,2002,male,15-24 years,1,5938,16.84,1941094972,21987,Millenials
Aruba,ABW,2002,male,25-34 years,2,6459,30.96,1941094972,21987,Generation X
Aruba,ABW,2002,male,35-54 years,2,15082,13.26,1941094972,21987,Boomers
Aruba,ABW,2002,male,55-74 years,4,6116,65.4,1941094972,21987,Silent
Aruba,ABW,2002,male,75+ years,0,1070,0,1941094972,21987,Silent
Aruba,ABW,2002,female,5-14 years,0,7374,0,1941094972,21987,Millenials
Aruba,ABW,2002,female,15-24 years,0,6151,0,1941094972,21987,Millenials
Aruba,ABW,2002,female,25-34 years,0,7233,0,1941094972,21987,Generation X
Aruba,ABW,2002,female,35-54 years,0,16782,0,1941094972,21987,Boomers
Aruba,ABW,2002,female,55-74 years,0,7128,0,1941094972,21987,Silent
Aruba,ABW,2002,female,75+ years,0,1545,0,1941094972,21987,Silent
Aruba,ABW,2003,male,5-14 years,0,7525,0,2021301676,22345,Millenials
Aruba,ABW,2003,male,15-24 years,0,6176,0,2021301676,22345,Millenials
Aruba,ABW,2003,male,25-34 years,0,6299,0,2021301676,22345,Generation X
Aruba,ABW,2003,male,35-54 years,2,15463,12.93,2021301676,22345,Boomers
Aruba,ABW,2003,male,55-74 years,0,6402,0,2021301676,22345,Silent
Aruba,ABW,2003,male,75+ years,0,1107,0,2021301676,22345,Silent
Aruba,ABW,2003,female,5-14 years,0,7527,0,2021301676,22345,Millenials
Aruba,ABW,2003,female,15-24 years,0,6412,0,2021301676,22345,Millenials
Aruba,ABW,2003,female,25-34 years,0,7173,0,2021301676,22345,Generation X
Aruba,ABW,2003,female,35-54 years,0,17314,0,2021301676,22345,Boomers
Aruba,ABW,2003,female,55-74 years,0,7479,0,2021301676,22345,Silent
Aruba,ABW,2003,female,75+ years,0,1580,0,2021301676,22345,Silent
Aruba,ABW,2004,male,5-14 years,0,7587,0,2228279330,24133,Millenials
Aruba,ABW,2004,male,15-24 years,0,6395,0,2228279330,24133,Millenials
Aruba,ABW,2004,male,25-34 years,1,6164,16.22,2228279330,24133,Generation X
Aruba,ABW,2004,male,35-54 years,2,15784,12.67,2228279330,24133,Boomers
Aruba,ABW,2004,male,55-74 years,3,6702,44.76,2228279330,24133,Silent
Aruba,ABW,2004,male,75+ years,1,1136,88.03,2228279330,24133,Silent
Aruba,ABW,2004,female,5-14 years,0,7610,0,2228279330,24133,Millenials
Aruba,ABW,2004,female,15-24 years,1,6650,15.04,2228279330,24133,Millenials
Aruba,ABW,2004,female,25-34 years,0,7102,0,2228279330,24133,Generation X
Aruba,ABW,2004,female,35-54 years,0,17769,0,2228279330,24133,Boomers
Aruba,ABW,2004,female,55-74 years,0,7820,0,2228279330,24133,Silent
Aruba,ABW,2004,female,75+ years,0,1616,0,2228279330,24133,Silent
Aruba,ABW,2005,male,5-14 years,0,7577,0,2331005587,24870,Millenials
Aruba,ABW,2005,male,15-24 years,0,6576,0,2331005587,24870,Millenials
Aruba,ABW,2005,male,25-34 years,0,6051,0,2331005587,24870,Generation X
Aruba,ABW,2005,male,35-54 years,3,16011,18.74,2331005587,24870,Boomers
Aruba,ABW,2005,male,55-74 years,2,6989,28.62,2331005587,24870,Silent
Aruba,ABW,2005,male,75+ years,0,1165,0,2331005587,24870,Silent
Aruba,ABW,2005,female,5-14 years,0,7604,0,2331005587,24870,Millenials
Aruba,ABW,2005,female,15-24 years,1,6843,14.61,2331005587,24870,Millenials
Aruba,ABW,2005,female,25-34 years,1,7004,14.28,2331005587,24870,Generation X
Aruba,ABW,2005,female,35-54 years,2,18117,11.04,2331005587,24870,Boomers
Aruba,ABW,2005,female,55-74 years,1,8137,12.29,2331005587,24870,Silent
Aruba,ABW,2005,female,75+ years,0,1654,0,2331005587,24870,Silent
Australia,AUS,2001,male,5-14 years,4,1386873,0.29,3.78E+11,20860,Millenials
Australia,AUS,2001,male,15-24 years,280,1351444,20.72,3.78E+11,20860,Millenials
Australia,AUS,2001,male,25-34 years,489,1427829,34.25,3.78E+11,20860,Generation X
Australia,AUS,2001,male,35-54 years,752,2803465,26.82,3.78E+11,20860,Boomers
Australia,AUS,2001,male,55-74 years,296,1566014,18.9,3.78E+11,20860,Silent
Australia,AUS,2001,male,75+ years,115,437528,26.28,3.78E+11,20860,Silent
Australia,AUS,2001,female,5-14 years,4,1317968,0.3,3.78E+11,20860,Millenials
Australia,AUS,2001,female,15-24 years,63,1303713,4.83,3.78E+11,20860,Millenials
Australia,AUS,2001,female,25-34 years,109,1445867,7.54,3.78E+11,20860,Generation X
Australia,AUS,2001,female,35-54 years,226,2827367,7.99,3.78E+11,20860,Boomers
Australia,AUS,2001,female,55-74 years,81,1585702,5.11,3.78E+11,20860,Silent
Australia,AUS,2001,female,75+ years,39,677113,5.76,3.78E+11,20860,Silent
Australia,AUS,2002,male,5-14 years,4,1391412,0.29,3.94E+11,21474,Millenials
Australia,AUS,2002,male,15-24 years,246,1372770,17.92,3.94E+11,21474,Millenials
Australia,AUS,2002,male,25-34 years,452,1433165,31.54,3.94E+11,21474,Generation X
Australia,AUS,2002,male,35-54 years,744,2820596,26.38,3.94E+11,21474,Boomers
Australia,AUS,2002,male,55-74 years,266,1626692,16.35,3.94E+11,21474,Silent
Australia,AUS,2002,male,75+ years,101,456942,22.1,3.94E+11,21474,Silent
Australia,AUS,2002,female,5-14 years,4,1321845,0.3,3.94E+11,21474,Millenials
Australia,AUS,2002,female,15-24 years,58,1316527,4.41,3.94E+11,21474,Millenials
Australia,AUS,2002,female,25-34 years,103,1444148,7.13,3.94E+11,21474,Generation X
Australia,AUS,2002,female,35-54 years,213,2845525,7.49,3.94E+11,21474,Boomers
Australia,AUS,2002,female,55-74 years,92,1643643,5.6,3.94E+11,21474,Silent
Australia,AUS,2002,female,75+ years,36,696793,5.17,3.94E+11,21474,Silent
Australia,AUS,2003,male,5-14 years,7,1393719,0.5,4.66E+11,25059,Millenials
Australia,AUS,2003,male,15-24 years,243,1394989,17.42,4.66E+11,25059,Millenials
Australia,AUS,2003,male,25-34 years,394,1437607,27.41,4.66E+11,25059,Generation X
Australia,AUS,2003,male,35-54 years,654,2840522,23.02,4.66E+11,25059,Boomers
Australia,AUS,2003,male,55-74 years,284,1681943,16.89,4.66E+11,25059,Silent
Australia,AUS,2003,male,75+ years,103,476387,21.62,4.66E+11,25059,Silent
Australia,AUS,2003,female,5-14 years,7,1323202,0.53,4.66E+11,25059,Millenials
Australia,AUS,2003,female,15-24 years,48,1333189,3.6,4.66E+11,25059,Millenials
Australia,AUS,2003,female,25-34 years,106,1444160,7.34,4.66E+11,25059,Generation X
Australia,AUS,2003,female,35-54 years,195,2868971,6.8,4.66E+11,25059,Boomers
Australia,AUS,2003,female,55-74 years,91,1697104,5.36,4.66E+11,25059,Silent
Australia,AUS,2003,female,75+ years,24,716236,3.35,4.66E+11,25059,Silent
Australia,AUS,2004,male,5-14 years,7,1402222,0.5,6.12E+11,32454,Millenials
Australia,AUS,2004,male,15-24 years,205,1420482,14.43,6.12E+11,32454,Millenials
Australia,AUS,2004,male,25-34 years,386,1441319,26.78,6.12E+11,32454,Generation X
Australia,AUS,2004,male,35-54 years,655,2868425,22.83,6.12E+11,32454,Boomers
Australia,AUS,2004,male,55-74 years,293,1721736,17.02,6.12E+11,32454,Silent
Australia,AUS,2004,male,75+ years,126,489016,25.77,6.12E+11,32454,Silent
Australia,AUS,2004,female,5-14 years,1,1329715,0.08,6.12E+11,32454,Millenials
Australia,AUS,2004,female,15-24 years,67,1364452,4.91,6.12E+11,32454,Millenials
Australia,AUS,2004,female,25-34 years,82,1446557,5.67,6.12E+11,32454,Generation X
Australia,AUS,2004,female,35-54 years,183,2902618,6.3,6.12E+11,32454,Boomers
Australia,AUS,2004,female,55-74 years,69,1741477,3.96,6.12E+11,32454,Silent
Australia,AUS,2004,female,75+ years,40,726532,5.51,6.12E+11,32454,Silent
Austria,AUT,2001,male,5-14 years,1,484025,0.21,1.97E+11,25848,Millenials
Austria,AUT,2001,male,15-24 years,101,488478,20.68,1.97E+11,25848,Millenials
Austria,AUT,2001,male,25-34 years,142,604064,23.51,1.97E+11,25848,Generation X
Austria,AUT,2001,male,35-54 years,377,1193029,31.6,1.97E+11,25848,Boomers
Austria,AUT,2001,male,55-74 years,309,735296,42.02,1.97E+11,25848,Silent
Austria,AUT,2001,male,75+ years,151,180006,83.89,1.97E+11,25848,Silent
