country,country_iso,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year($),gdp_per_capita($),generation
Serbia,SRB,2006,female,35-54 years,103,1064812,9.67,30607991862,4353,Boomers
Serbia,SRB,2006,female,55-74 years,158,908095,17.4,30607991862,4353,Silent
Serbia,SRB,2006,female,75+ years,122,296792,41.11,30607991862,4353,Silent
Seychelles,SYC,2006,male,5-14 years,0,7296,0,1016418229,12442,Millenials
Seychelles,SYC,2006,male,15-24 years,1,8084,12.37,1016418229,12442,Millenials
Seychelles,SYC,2006,male,25-34 years,0,8262,0,1016418229,12442,Generation X
Seychelles,SYC,2006,male,35-54 years,4,12663,31.59,1016418229,12442,Boomers
Seychelles,SYC,2006,male,55-74 years,1,3722,26.87,1016418229,12442,Silent
Seychelles,SYC,2006,male,75+ years,2,976,204.92,1016418229,12442,Silent
Seychelles,SYC,2006,female,5-14 years,0,6921,0,1016418229,12442,Millenials
Seychelles,SYC,2006,female,15-24 years,0,7400,0,1016418229,12442,Millenials
Seychelles,SYC,2006,female,25-34 years,0,7902,0,1016418229,12442,Generation X
Seychelles,SYC,2006,female,35-54 years,0,12435,0,1016418229,12442,Boomers
Seychelles,SYC,2006,female,55-74 years,0,4210,0,1016418229,12442,Silent
Seychelles,SYC,2006,female,75+ years,0,1820,0,1016418229,12442,Silent
Singapore,SGP,2006,male,5-14 years,1,258200,0.39,1.48E+11,43318,Millenials
Singapore,SGP,2006,male,15-24 years,15,240400,6.24,1.48E+11,43318,Millenials
Singapore,SGP,2006,male,25-34 years,25,267200,9.36,1.48E+11,43318,Generation X
Singapore,SGP,2006,male,35-54 years,118,615500,19.17,1.48E+11,43318,Boomers
Singapore,SGP,2006,male,55-74 years,58,258800,22.41,1.48E+11,43318,Silent
Singapore,SGP,2006,male,75+ years,14,46700,29.98,1.48E+11,43318,Silent
Singapore,SGP,2006,female,5-14 years,1,243400,0.41,1.48E+11,43318,Millenials
Singapore,SGP,2006,female,15-24 years,3,231800,1.29,1.48E+11,43318,Millenials
Singapore,SGP,2006,female,25-34 years,24,292800,8.2,1.48E+11,43318,Generation X
Singapore,SGP,2006,female,35-54 years,55,616100,8.93,1.48E+11,43318,Boomers
Singapore,SGP,2006,female,55-74 years,39,273400,14.26,1.48E+11,43318,Silent
Singapore,SGP,2006,female,75+ years,19,67600,28.11,1.48E+11,43318,Silent
Slovakia,SVK,2006,male,5-14 years,0,317730,0,70596729394,13763,Millenials
Slovakia,SVK,2006,male,15-24 years,0,433254,0,70596729394,13763,Millenials
Slovakia,SVK,2006,male,25-34 years,0,461745,0,70596729394,13763,Generation X
Slovakia,SVK,2006,male,35-54 years,0,767538,0,70596729394,13763,Boomers
Slovakia,SVK,2006,male,55-74 years,0,412451,0,70596729394,13763,Silent
Slovakia,SVK,2006,male,75+ years,0,89792,0,70596729394,13763,Silent
Slovakia,SVK,2006,female,5-14 years,0,303109,0,70596729394,13763,Millenials
Slovakia,SVK,2006,female,15-24 years,0,415422,0,70596729394,13763,Millenials
Slovakia,SVK,2006,female,25-34 years,0,445779,0,70596729394,13763,Generation X
Slovakia,SVK,2006,female,35-54 years,0,774418,0,70596729394,13763,Boomers
Slovakia,SVK,2006,female,55-74 years,0,527216,0,70596729394,13763,Silent
Slovakia,SVK,2006,female,75+ years,0,180915,0,70596729394,13763,Silent
Slovenia,SVN,2006,male,5-14 years,0,98578,0,39587732029,20634,Millenials
Slovenia,SVN,2006,male,15-24 years,21,133542,15.73,39587732029,20634,Millenials
Slovenia,SVN,2006,male,25-34 years,45,157003,28.66,39587732029,20634,Generation X
Slovenia,SVN,2006,male,35-54 years,159,313755,50.68,39587732029,20634,Boomers
Slovenia,SVN,2006,male,55-74 years,142,194970,72.83,39587732029,20634,Silent
Slovenia,SVN,2006,male,75+ years,48,41789,114.86,39587732029,20634,Silent
Slovenia,SVN,2006,female,5-14 years,0,92937,0,39587732029,20634,Millenials
Slovenia,SVN,2006,female,15-24 years,7,125724,5.57,39587732029,20634,Millenials
Slovenia,SVN,2006,female,25-34 years,8,146103,5.48,39587732029,20634,Generation X
Slovenia,SVN,2006,female,35-54 years,33,301024,10.96,39587732029,20634,Boomers
Slovenia,SVN,2006,female,55-74 years,45,220693,20.39,39587732029,20634,Silent
Slovenia,SVN,2006,female,75+ years,21,92452,22.71,39587732029,20634,Silent
South Africa,ZAF,2006,male,5-14 years,9,5138413,0.18,2.72E+11,6166,Millenials
South Africa,ZAF,2006,male,15-24 years,98,5120804,1.91,2.72E+11,6166,Millenials
South Africa,ZAF,2006,male,25-34 years,147,4197897,3.5,2.72E+11,6166,Generation X
South Africa,ZAF,2006,male,35-54 years,113,5016840,2.25,2.72E+11,6166,Boomers
South Africa,ZAF,2006,male,55-74 years,39,1858272,2.1,2.72E+11,6166,Silent
South Africa,ZAF,2006,male,75+ years,11,229481,4.79,2.72E+11,6166,Silent
South Africa,ZAF,2006,female,5-14 years,7,5070210,0.14,2.72E+11,6166,Millenials
South Africa,ZAF,2006,female,15-24 years,29,5047676,0.57,2.72E+11,6166,Millenials
South Africa,ZAF,2006,female,25-34 years,24,4128825,0.58,2.72E+11,6166,Generation X
South Africa,ZAF,2006,female,35-54 years,23,5474446,0.42,2.72E+11,6166,Boomers
South Africa,ZAF,2006,female,55-74 years,9,2340680,0.38,2.72E+11,6166,Silent
South Africa,ZAF,2006,female,75+ years,5,455513,1.1,2.72E+11,6166,Silent
Spain,ESP,2006,male,5-14 years,2,2122756,0.09,1.26E+12,30246,Millenials
Spain,ESP,2006,male,15-24 years,153,2635454,5.81,1.26E+12,30246,Millenials
Spain,ESP,2006,male,25-34 years,368,3903848,9.43,1.26E+12,30246,Generation X
Spain,ESP,2006,male,35-54 years,822,6515790,12.62,1.26E+12,30246,Boomers
Spain,ESP,2006,male,55-74 years,676,4010241,16.86,1.26E+12,30246,Silent
Spain,ESP,2006,male,75+ years,491,1374287,35.73,1.26E+12,30246,Silent
Spain,ESP,2006,female,5-14 years,3,2011294,0.15,1.26E+12,30246,Millenials
Spain,ESP,2006,female,15-24 years,39,2504340,1.56,1.26E+12,30246,Millenials
Spain,ESP,2006,female,25-34 years,87,3653351,2.38,1.26E+12,30246,Generation X
Spain,ESP,2006,female,35-54 years,245,6427029,3.81,1.26E+12,30246,Boomers
Spain,ESP,2006,female,55-74 years,217,4450959,4.88,1.26E+12,30246,Silent
Spain,ESP,2006,female,75+ years,144,2199499,6.55,1.26E+12,30246,Silent
Sri Lanka,LKA,2006,male,5-14 years,15,1650300,0.91,28267410543,1580,Millenials
Sri Lanka,LKA,2006,male,15-24 years,423,1697398,24.92,28267410543,1580,Millenials
Sri Lanka,LKA,2006,male,25-34 years,573,1541529,37.17,28267410543,1580,Generation X
Sri Lanka,LKA,2006,male,35-54 years,1246,2465505,50.54,28267410543,1580,Boomers
Sri Lanka,LKA,2006,male,55-74 years,649,1187973,54.63,28267410543,1580,Silent
Sri Lanka,LKA,2006,male,75+ years,211,224927,93.81,28267410543,1580,Silent
Sri Lanka,LKA,2006,female,5-14 years,11,1606015,0.68,28267410543,1580,Millenials
Sri Lanka,LKA,2006,female,15-24 years,333,1699144,19.6,28267410543,1580,Millenials
Sri Lanka,LKA,2006,female,25-34 years,194,1594072,12.17,28267410543,1580,Generation X
Sri Lanka,LKA,2006,female,35-54 years,198,2603293,7.61,28267410543,1580,Boomers
Sri Lanka,LKA,2006,female,55-74 years,111,1344897,8.25,28267410543,1580,Silent
Sri Lanka,LKA,2006,female,75+ years,51,276505,18.44,28267410543,1580,Silent
Suriname,SUR,2006,male,5-14 years,0,52660,0,2626380435,5794,Millenials
Suriname,SUR,2006,male,15-24 years,19,45741,41.54,2626380435,5794,Millenials
Suriname,SUR,2006,male,25-34 years,16,39396,40.61,2626380435,5794,Generation X
Suriname,SUR,2006,male,35-54 years,37,62088,59.59,2626380435,5794,Boomers
Suriname,SUR,2006,male,55-74 years,10,23150,43.2,2626380435,5794,Silent
Suriname,SUR,2006,male,75+ years,2,4557,43.89,2626380435,5794,Silent
Suriname,SUR,2006,female,5-14 years,1,49822,2.01,2626380435,5794,Millenials
Suriname,SUR,2006,female,15-24 years,11,43971,25.02,2626380435,5794,Millenials
Suriname,SUR,2006,female,25-34 years,6,38578,15.55,2626380435,5794,Generation X
Suriname,SUR,2006,female,35-54 years,5,60541,8.26,2626380435,5794,Boomers
Suriname,SUR,2006,female,55-74 years,5,26903,18.59,2626380435,5794,Silent
Suriname,SUR,2006,female,75+ years,0,5886,0,2626380435,5794,Silent
Sweden,SWE,2006,male,5-14 years,2,538858,0.37,4.20E+11,48977,Millenials
Sweden,SWE,2006,male,15-24 years,73,586123,12.45,4.20E+11,48977,Millenials
Sweden,SWE,2006,male,25-34 years,79,586595,13.47,4.20E+11,48977,Generation X
Sweden,SWE,2006,male,35-54 years,284,1242768,22.85,4.20E+11,48977,Boomers
Sweden,SWE,2006,male,55-74 years,265,979423,27.06,4.20E+11,48977,Silent
Sweden,SWE,2006,male,75+ years,114,312567,36.47,4.20E+11,48977,Silent
Sweden,SWE,2006,female,5-14 years,2,511860,0.39,4.20E+11,48977,Millenials
Sweden,SWE,2006,female,15-24 years,51,557351,9.15,4.20E+11,48977,Millenials
Sweden,SWE,2006,female,25-34 years,41,565463,7.25,4.20E+11,48977,Generation X
Sweden,SWE,2006,female,35-54 years,143,1202882,11.89,4.20E+11,48977,Boomers
Sweden,SWE,2006,female,55-74 years,94,1005125,9.35,4.20E+11,48977,Silent
Sweden,SWE,2006,female,75+ years,49,487029,10.06,4.20E+11,48977,Silent
Switzerland,CHE,2006,male,5-14 years,2,422780,0.47,4.31E+11,60536,Millenials
Switzerland,CHE,2006,male,15-24 years,64,451849,14.16,4.31E+11,60536,Millenials
Switzerland,CHE,2006,male,25-34 years,95,490111,19.38,4.31E+11,60536,Generation X
Switzerland,CHE,2006,male,35-54 years,277,1160789,23.86,4.31E+11,60536,Boomers
Switzerland,CHE,2006,male,55-74 years,262,737861,35.51,4.31E+11,60536,Silent
Switzerland,CHE,2006,male,75+ years,163,214630,75.94,4.31E+11,60536,Silent
Switzerland,CHE,2006,female,5-14 years,3,399721,0.75,4.31E+11,60536,Millenials
Switzerland,CHE,2006,female,15-24 years,23,436450,5.27,4.31E+11,60536,Millenials
Switzerland,CHE,2006,female,25-34 years,34,496129,6.85,4.31E+11,60536,Generation X
Switzerland,CHE,2006,female,35-54 years,129,1149200,11.23,4.31E+11,60536,Boomers
Switzerland,CHE,2006,female,55-74 years,149,791524,18.82,4.31E+11,60536,Silent
Switzerland,CHE,2006,female,75+ years,108,367433,29.39,4.31E+11,60536,Silent
Thailand,THA,2006,male,5-14 years,14,4871391,0.29,2.22E+11,3598,Millenials
Thailand,THA,2006,male,15-24 years,378,5162684,7.32,2.22E+11,3598,Millenials
Thailand,THA,2006,male,25-34 years,765,5386410,14.2,2.22E+11,3598,Generation X
Thailand,THA,2006,male,35-54 years,1150,9887556,11.63,2.22E+11,3598,Boomers
Thailand,THA,2006,male,55-74 years,458,4090909,11.2,2.22E+11,3598,Silent
Thailand,THA,2006,male,75+ years,87,801587,10.85,2.22E+11,3598,Silent
Thailand,THA,2006,female,5-14 years,13,4652889,0.28,2.22E+11,3598,Millenials
Thailand,THA,2006,female,15-24 years,91,5071455,1.79,2.22E+11,3598,Millenials
Thailand,THA,2006,female,25-34 years,139,5487543,2.53,2.22E+11,3598,Generation X
Thailand,THA,2006,female,35-54 years,339,10529498,3.22,2.22E+11,3598,Boomers
Thailand,THA,2006,female,55-74 years,147,4640141,3.17,2.22E+11,3598,Silent
Thailand,THA,2006,female,75+ years,27,1054449,2.56,2.22E+11,3598,Silent
Trinidad and Tobago,TTO,2006,male,5-14 years,2,94129,2.12,18369070085,15190,Millenials
Trinidad and Tobago,TTO,2006,male,15-24 years,23,129569,17.75,18369070085,15190,Millenials
Trinidad and Tobago,TTO,2006,male,25-34 years,24,103825,23.12,18369070085,15190,Generation X
Trinidad and Tobago,TTO,2006,male,35-54 years,46,176241,26.1,18369070085,15190,Boomers
Trinidad and Tobago,TTO,2006,male,55-74 years,17,80846,21.03,18369070085,15190,Silent
Trinidad and Tobago,TTO,2006,male,75+ years,3,13523,22.18,18369070085,15190,Silent
Trinidad and Tobago,TTO,2006,female,5-14 years,0,91756,0,18369070085,15190,Millenials
Trinidad and Tobago,TTO,2006,female,15-24 years,7,127191,5.5,18369070085,15190,Millenials
Trinidad and Tobago,TTO,2006,female,25-34 years,5,103304,4.84,18369070085,15190,Generation X
Trinidad and Tobago,TTO,2006,female,35-54 years,8,177413,4.51,18369070085,15190,Boomers
Trinidad and Tobago,TTO,2006,female,55-74 years,6,88991,6.74,18369070085,15190,Silent
Trinidad and Tobago,TTO,2006,female,75+ years,0,22513,0,18369070085,15190,Silent
Turkmenistan,TKM,2006,male,5-14 years,12,514454,2.33,10277598152,2397,Millenials
Turkmenistan,TKM,2006,male,15-24 years,104,517620,20.09,10277598152,2397,Millenials
Turkmenistan,TKM,2006,male,25-34 years,111,382190,29.04,10277598152,2397,Generation X
Turkmenistan,TKM,2006,male,35-54 years,132,508377,25.96,10277598152,2397,Boomers
Turkmenistan,TKM,2006,male,55-74 years,28,152468,18.36,10277598152,2397,Silent
Turkmenistan,TKM,2006,male,75+ years,5,26310,19,10277598152,2397,Silent
Turkmenistan,TKM,2006,female,5-14 years,4,502831,0.8,10277598152,2397,Millenials
Turkmenistan,TKM,2006,female,15-24 years,62,514281,12.06,10277598152,2397,Millenials
Turkmenistan,TKM,2006,female,25-34 years,16,385454,4.15,10277598152,2397,Generation X
Turkmenistan,TKM,2006,female,35-54 years,23,553688,4.15,10277598152,2397,Boomers
Turkmenistan,TKM,2006,female,55-74 years,7,180084,3.89,10277598152,2397,Silent
Turkmenistan,TKM,2006,female,75+ years,2,49893,4.01,10277598152,2397,Silent
Ukraine,UKR,2006,male,5-14 years,33,2377451,1.39,1.08E+11,2418,Millenials
Ukraine,UKR,2006,male,15-24 years,837,3739295,22.38,1.08E+11,2418,Millenials
Ukraine,UKR,2006,male,25-34 years,1455,3390847,42.91,1.08E+11,2418,Generation X
Ukraine,UKR,2006,male,35-54 years,3420,6336363,53.97,1.08E+11,2418,Boomers
Ukraine,UKR,2006,male,55-74 years,1993,3782567,52.69,1.08E+11,2418,Silent
Ukraine,UKR,2006,male,75+ years,562,825192,68.11,1.08E+11,2418,Silent
Ukraine,UKR,2006,female,5-14 years,9,2260713,0.4,1.08E+11,2418,Millenials
Ukraine,UKR,2006,female,15-24 years,98,3577436,2.74,1.08E+11,2418,Millenials
Ukraine,UKR,2006,female,25-34 years,170,3394295,5.01,1.08E+11,2418,Generation X
Ukraine,UKR,2006,female,35-54 years,540,7108424,7.6,1.08E+11,2418,Boomers
Ukraine,UKR,2006,female,55-74 years,563,5633228,9.99,1.08E+11,2418,Silent
Ukraine,UKR,2006,female,75+ years,333,2134223,15.6,1.08E+11,2418,Silent
United Arab Emirates,ARE,2006,male,5-14 years,0,287845,0,2.22E+11,45110,Millenials
United Arab Emirates,ARE,2006,male,15-24 years,7,595516,1.18,2.22E+11,45110,Millenials
United Arab Emirates,ARE,2006,male,25-34 years,37,1335454,2.77,2.22E+11,45110,Generation X
United Arab Emirates,ARE,2006,male,35-54 years,30,1244561,2.41,2.22E+11,45110,Boomers
United Arab Emirates,ARE,2006,male,55-74 years,2,114304,1.75,2.22E+11,45110,Silent
United Arab Emirates,ARE,2006,male,75+ years,0,7503,0,2.22E+11,45110,Silent
United Arab Emirates,ARE,2006,female,5-14 years,0,271444,0,2.22E+11,45110,Millenials
United Arab Emirates,ARE,2006,female,15-24 years,1,317537,0.31,2.22E+11,45110,Millenials
United Arab Emirates,ARE,2006,female,25-34 years,5,383191,1.3,2.22E+11,45110,Generation X
United Arab Emirates,ARE,2006,female,35-54 years,6,320618,1.87,2.22E+11,45110,Boomers
United Arab Emirates,ARE,2006,female,55-74 years,2,40353,4.96,2.22E+11,45110,Silent
United Arab Emirates,ARE,2006,female,75+ years,0,5553,0,2.22E+11,45110,Silent
United Kingdom,GBR,2006,male,5-14 years,4,3709139,0.11,2.69E+12,47163,Millenials
United Kingdom,GBR,2006,male,15-24 years,308,4108191,7.5,2.69E+12,47163,Millenials
United Kingdom,GBR,2006,male,25-34 years,562,3940414,14.26,2.69E+12,47163,Generation X
United Kingdom,GBR,2006,male,35-54 years,1457,8462315,17.22,2.69E+12,47163,Boomers
United Kingdom,GBR,2006,male,55-74 years,656,5891585,11.13,2.69E+12,47163,Silent
United Kingdom,GBR,2006,male,75+ years,199,1792119,11.1,2.69E+12,47163,Silent
United Kingdom,GBR,2006,female,5-14 years,3,3532047,0.08,2.69E+12,47163,Millenials
United Kingdom,GBR,2006,female,15-24 years,74,3911869,1.89,2.69E+12,47163,Millenials
United Kingdom,GBR,2006,female,25-34 years,138,3955936,3.49,2.69E+12,47163,Generation X
United Kingdom,GBR,2006,female,35-54 years,397,8633179,4.6,2.69E+12,47163,Boomers
United Kingdom,GBR,2006,female,55-74 years,238,6287636,3.79,2.69E+12,47163,Silent
United Kingdom,GBR,2006,female,75+ years,86,2866699,3,2.69E+12,47163,Silent
United States,USA,2006,male,5-14 years,153,20640120,0.74,1.39E+13,49666,Millenials
United States,USA,2006,male,15-24 years,3528,21844954,16.15,1.39E+13,49666,Millenials
United States,USA,2006,male,25-34 years,4053,20564653,19.71,1.39E+13,49666,Generation X
United States,USA,2006,male,35-54 years,10641,43139910,24.67,1.39E+13,49666,Boomers
United States,USA,2006,male,55-74 years,5431,23894147,22.73,1.39E+13,49666,Silent
United States,USA,2006,male,75+ years,2494,6986609,35.7,1.39E+13,49666,Silent
United States,USA,2006,female,5-14 years,66,19697164,0.34,1.39E+13,49666,Millenials
United States,USA,2006,female,15-24 years,661,20590472,3.21,1.39E+13,49666,Millenials
United States,USA,2006,female,25-34 years,932,19851326,4.69,1.39E+13,49666,Generation X
United States,USA,2006,female,35-54 years,3376,43805214,7.71,1.39E+13,49666,Boomers
United States,USA,2006,female,55-74 years,1536,26609380,5.77,1.39E+13,49666,Silent
United States,USA,2006,female,75+ years,421,11356899,3.71,1.39E+13,49666,Silent
Uruguay,URY,2006,male,5-14 years,2,270656,0.74,19579457966,6362,Millenials
Uruguay,URY,2006,male,15-24 years,56,252909,22.14,19579457966,6362,Millenials
Uruguay,URY,2006,male,25-34 years,64,243474,26.29,19579457966,6362,Generation X
Uruguay,URY,2006,male,35-54 years,93,389435,23.88,19579457966,6362,Boomers
Uruguay,URY,2006,male,55-74 years,118,248049,47.57,19579457966,6362,Silent
Uruguay,URY,2006,male,75+ years,59,73133,80.67,19579457966,6362,Silent
Uruguay,URY,2006,female,5-14 years,0,260187,0,19579457966,6362,Millenials
Uruguay,URY,2006,female,15-24 years,6,245043,2.45,19579457966,6362,Millenials
Uruguay,URY,2006,female,25-34 years,14,241639,5.79,19579457966,6362,Generation X
Uruguay,URY,2006,female,35-54 years,56,413094,13.56,19579457966,6362,Boomers
Uruguay,URY,2006,female,55-74 years,47,303521,15.48,19579457966,6362,Silent
Uruguay,URY,2006,female,75+ years,13,136305,9.54,19579457966,6362,Silent
Albania,ALB,2007,male,5-14 years,4,272497,1.47,10701011897,3863,Generation Z
Albania,ALB,2007,male,15-24 years,13,288349,4.51,10701011897,3863,Millenials
Albania,ALB,2007,male,25-34 years,9,172494,5.22,10701011897,3863,Generation X
Albania,ALB,2007,male,35-54 years,29,378626,7.66,10701011897,3863,Boomers
Albania,ALB,2007,male,55-74 years,14,224160,6.25,10701011897,3863,Silent
Albania,ALB,2007,male,75+ years,8,42366,18.88,10701011897,3863,Silent
Albania,ALB,2007,female,5-14 years,0,256808,0,10701011897,3863,Generation Z
Albania,ALB,2007,female,15-24 years,13,281080,4.63,10701011897,3863,Millenials
Albania,ALB,2007,female,25-34 years,8,183629,4.36,10701011897,3863,Generation X
Albania,ALB,2007,female,35-54 years,14,391811,3.57,10701011897,3863,Boomers
Albania,ALB,2007,female,55-74 years,9,221120,4.07,10701011897,3863,Silent
Albania,ALB,2007,female,75+ years,3,57404,5.23,10701011897,3863,Silent
Antigua and Barbuda,ATG,2007,male,5-14 years,0,8564,0,1311401333,15775,Generation Z
Antigua and Barbuda,ATG,2007,male,15-24 years,0,7330,0,1311401333,15775,Millenials
Antigua and Barbuda,ATG,2007,male,25-34 years,0,6267,0,1311401333,15775,Generation X
Antigua and Barbuda,ATG,2007,male,35-54 years,1,12530,7.98,1311401333,15775,Boomers
Antigua and Barbuda,ATG,2007,male,55-74 years,0,3988,0,1311401333,15775,Silent
Antigua and Barbuda,ATG,2007,male,75+ years,0,1094,0,1311401333,15775,Silent
Antigua and Barbuda,ATG,2007,female,5-14 years,0,8555,0,1311401333,15775,Generation Z
Antigua and Barbuda,ATG,2007,female,15-24 years,0,8013,0,1311401333,15775,Millenials
Antigua and Barbuda,ATG,2007,female,25-34 years,0,6962,0,1311401333,15775,Generation X
Antigua and Barbuda,ATG,2007,female,35-54 years,0,13860,0,1311401333,15775,Boomers
Antigua and Barbuda,ATG,2007,female,55-74 years,0,4400,0,1311401333,15775,Silent
Antigua and Barbuda,ATG,2007,female,75+ years,0,1568,0,1311401333,15775,Silent
Argentina,ARG,2007,male,5-14 years,45,3530454,1.27,2.88E+11,7918,Generation Z
Argentina,ARG,2007,male,15-24 years,577,3381171,17.07,2.88E+11,7918,Millenials
Argentina,ARG,2007,male,25-34 years,490,3125322,15.68,2.88E+11,7918,Generation X
Argentina,ARG,2007,male,35-54 years,571,4436541,12.87,2.88E+11,7918,Boomers
Argentina,ARG,2007,male,55-74 years,438,2582754,16.96,2.88E+11,7918,Silent
Argentina,ARG,2007,male,75+ years,225,634995,35.43,2.88E+11,7918,Silent
Argentina,ARG,2007,female,5-14 years,34,3414627,1,2.88E+11,7918,Generation Z
Argentina,ARG,2007,female,15-24 years,146,3292790,4.43,2.88E+11,7918,Millenials
Argentina,ARG,2007,female,25-34 years,126,3120162,4.04,2.88E+11,7918,Generation X
Argentina,ARG,2007,female,35-54 years,155,4601874,3.37,2.88E+11,7918,Boomers
Argentina,ARG,2007,female,55-74 years,108,3033008,3.56,2.88E+11,7918,Silent
Argentina,ARG,2007,female,75+ years,31,1161794,2.67,2.88E+11,7918,Silent
Armenia,ARM,2007,male,5-14 years,1,210620,0.47,9206301700,3366,Generation Z
Armenia,ARM,2007,male,15-24 years,7,272188,2.57,9206301700,3366,Millenials
Armenia,ARM,2007,male,25-34 years,4,191561,2.09,9206301700,3366,Generation X
Armenia,ARM,2007,male,35-54 years,19,362189,5.25,9206301700,3366,Boomers
Armenia,ARM,2007,male,55-74 years,13,185290,7.02,9206301700,3366,Silent
Armenia,ARM,2007,male,75+ years,7,49296,14.2,9206301700,3366,Silent
Armenia,ARM,2007,female,5-14 years,0,190490,0,9206301700,3366,Generation Z
Armenia,ARM,2007,female,15-24 years,3,288510,1.04,9206301700,3366,Millenials
Armenia,ARM,2007,female,25-34 years,0,220144,0,9206301700,3366,Generation X
Armenia,ARM,2007,female,35-54 years,8,444817,1.8,9206301700,3366,Boomers
Armenia,ARM,2007,female,55-74 years,8,240998,3.32,9206301700,3366,Silent
Armenia,ARM,2007,female,75+ years,1,79210,1.26,9206301700,3366,Silent
Aruba,ABW,2007,male,5-14 years,0,7537,0,2623726257,27672,Generation Z
Aruba,ABW,2007,male,15-24 years,1,6440,15.53,2623726257,27672,Millenials
Aruba,ABW,2007,male,25-34 years,2,5935,33.7,2623726257,27672,Generation X
Aruba,ABW,2007,male,35-54 years,3,16040,18.7,2623726257,27672,Boomers
Aruba,ABW,2007,male,55-74 years,1,7641,13.09,2623726257,27672,Silent
Aruba,ABW,2007,male,75+ years,0,1280,0,2623726257,27672,Silent
Aruba,ABW,2007,female,5-14 years,0,7391,0,2623726257,27672,Generation Z
Aruba,ABW,2007,female,15-24 years,0,6548,0,2623726257,27672,Millenials
Aruba,ABW,2007,female,25-34 years,0,6847,0,2623726257,27672,Generation X
Aruba,ABW,2007,female,35-54 years,0,18313,0,2623726257,27672,Boomers
Aruba,ABW,2007,female,55-74 years,1,8952,11.17,2623726257,27672,Silent
Aruba,ABW,2007,female,75+ years,0,1890,0,2623726257,27672,Silent
Australia,AUS,2007,male,5-14 years,8,1408182,0.57,8.52E+11,43171,Generation Z
Australia,AUS,2007,male,15-24 years,234,1515524,15.44,8.52E+11,43171,Millenials
Australia,AUS,2007,male,25-34 years,341,1470431,23.19,8.52E+11,43171,Generation X
Australia,AUS,2007,male,35-54 years,687,2977977,23.07,8.52E+11,43171,Boomers
Australia,AUS,2007,male,55-74 years,305,1877160,16.25,8.52E+11,43171,Silent
Australia,AUS,2007,male,75+ years,124,539184,23,8.52E+11,43171,Silent
Australia,AUS,2007,female,5-14 years,4,1337384,0.3,8.52E+11,43171,Generation Z
Australia,AUS,2007,female,15-24 years,66,1440419,4.58,8.52E+11,43171,Millenials
Australia,AUS,2007,female,25-34 years,90,1460752,6.16,8.52E+11,43171,Generation X
Australia,AUS,2007,female,35-54 years,219,3025248,7.24,8.52E+11,43171,Boomers
Australia,AUS,2007,female,55-74 years,118,1911478,6.17,8.52E+11,43171,Silent
Australia,AUS,2007,female,75+ years,33,770691,4.28,8.52E+11,43171,Silent
Austria,AUT,2007,male,5-14 years,2,455269,0.44,3.89E+11,49218,Generation Z
Austria,AUT,2007,male,15-24 years,93,517817,17.96,3.89E+11,49218,Millenials
Austria,AUT,2007,male,25-34 years,99,542760,18.24,3.89E+11,49218,Generation X
Austria,AUT,2007,male,35-54 years,331,1291260,25.63,3.89E+11,49218,Boomers
Austria,AUT,2007,male,55-74 years,273,800509,34.1,3.89E+11,49218,Silent
Austria,AUT,2007,male,75+ years,170,225285,75.46,3.89E+11,49218,Silent
Austria,AUT,2007,female,5-14 years,0,433193,0,3.89E+11,49218,Generation Z
Austria,AUT,2007,female,15-24 years,15,499804,3,3.89E+11,49218,Millenials
Austria,AUT,2007,female,25-34 years,25,539763,4.63,3.89E+11,49218,Generation X
Austria,AUT,2007,female,35-54 years,88,1277479,6.89,3.89E+11,49218,Boomers
Austria,AUT,2007,female,55-74 years,109,885212,12.31,3.89E+11,49218,Silent
Austria,AUT,2007,female,75+ years,80,428921,18.65,3.89E+11,49218,Silent
Azerbaijan,AZE,2007,male,5-14 years,4,711200,0.56,33050343783,4172,Generation Z
Azerbaijan,AZE,2007,male,15-24 years,3,913150,0.33,33050343783,4172,Millenials
Azerbaijan,AZE,2007,male,25-34 years,8,647850,1.23,33050343783,4172,Generation X
Azerbaijan,AZE,2007,male,35-54 years,15,1146950,1.31,33050343783,4172,Boomers
Azerbaijan,AZE,2007,male,55-74 years,8,381400,2.1,33050343783,4172,Silent
Azerbaijan,AZE,2007,male,75+ years,3,75400,3.98,33050343783,4172,Silent
Azerbaijan,AZE,2007,female,5-14 years,0,644000,0,33050343783,4172,Generation Z
Azerbaijan,AZE,2007,female,15-24 years,5,872100,0.57,33050343783,4172,Millenials
Azerbaijan,AZE,2007,female,25-34 years,2,680650,0.29,33050343783,4172,Generation X
Azerbaijan,AZE,2007,female,35-54 years,5,1267550,0.39,33050343783,4172,Boomers
Azerbaijan,AZE,2007,female,55-74 years,1,462700,0.22,33050343783,4172,Silent
Azerbaijan,AZE,2007,female,75+ years,1,118150,0.85,33050343783,4172,Silent
Bahamas,BHS,2007,male,5-14 years,0,28953,0,10618340000,33710,Generation Z
Bahamas,BHS,2007,male,15-24 years,1,30182,3.31,10618340000,33710,Millenials
Bahamas,BHS,2007,male,25-34 years,1,27047,3.7,10618340000,33710,Generation X
Bahamas,BHS,2007,male,35-54 years,2,45790,4.37,10618340000,33710,Boomers
Bahamas,BHS,2007,male,55-74 years,0,18460,0,10618340000,33710,Silent
