country,country_iso,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year($),gdp_per_capita($)
Czech Republic,CZE,2005,female,5-14 years,2,506842,0.39,1.36E+11,13961
Czech Republic,CZE,2005,female,15-24 years,16,663458,2.41,1.36E+11,13961
Czech Republic,CZE,2005,female,25-34 years,33,841934,3.92,1.36E+11,13961
Czech Republic,CZE,2005,female,35-54 years,109,1408555,7.74,1.36E+11,13961
Czech Republic,CZE,2005,female,55-74 years,82,1171511,7,1.36E+11,13961
Czech Republic,CZE,2005,female,75+ years,50,420901,11.88,1.36E+11,13961
Denmark,DNK,1996,male,5-14 years,1,298600,0.33,1.88E+11,38158
Denmark,DNK,1996,male,15-24 years,46,348400,13.2,1.88E+11,38158
Denmark,DNK,1996,male,25-34 years,83,416000,19.95,1.88E+11,38158
Denmark,DNK,1996,male,35-54 years,236,771800,30.58,1.88E+11,38158
Denmark,DNK,1996,male,55-74 years,170,452400,37.58,1.88E+11,38158
Denmark,DNK,1996,male,75+ years,95,134200,70.79,1.88E+11,38158
Denmark,DNK,1996,female,5-14 years,0,284500,0,1.88E+11,38158
Denmark,DNK,1996,female,15-24 years,8,335700,2.38,1.88E+11,38158
Denmark,DNK,1996,female,25-34 years,20,395400,5.06,1.88E+11,38158
Denmark,DNK,1996,female,35-54 years,115,747600,15.38,1.88E+11,38158
Denmark,DNK,1996,female,55-74 years,71,498500,14.24,1.88E+11,38158
Denmark,DNK,1996,female,75+ years,47,234200,20.07,1.88E+11,38158
Denmark,DNK,1997,male,5-14 years,3,306200,0.98,1.74E+11,35148
Denmark,DNK,1997,male,15-24 years,45,337600,13.33,1.74E+11,35148
Denmark,DNK,1997,male,25-34 years,79,417200,18.94,1.74E+11,35148
Denmark,DNK,1997,male,35-54 years,191,777200,24.58,1.74E+11,35148
Denmark,DNK,1997,male,55-74 years,148,458400,32.29,1.74E+11,35148
Denmark,DNK,1997,male,75+ years,94,135400,69.42,1.74E+11,35148
Denmark,DNK,1997,female,5-14 years,0,291000,0,1.74E+11,35148
Denmark,DNK,1997,female,15-24 years,17,326300,5.21,1.74E+11,35148
Denmark,DNK,1997,female,25-34 years,22,397100,5.54,1.74E+11,35148
Denmark,DNK,1997,female,35-54 years,84,753500,11.15,1.74E+11,35148
Denmark,DNK,1997,female,55-74 years,88,501000,17.56,1.74E+11,35148
Denmark,DNK,1997,female,75+ years,46,236400,19.46,1.74E+11,35148
Denmark,DNK,1998,male,5-14 years,2,314900,0.64,1.77E+11,35710
Denmark,DNK,1998,male,15-24 years,34,327800,10.37,1.77E+11,35710
Denmark,DNK,1998,male,25-34 years,84,414200,20.28,1.77E+11,35710
Denmark,DNK,1998,male,35-54 years,235,780300,30.12,1.77E+11,35710
Denmark,DNK,1998,male,55-74 years,118,467900,25.22,1.77E+11,35710
Denmark,DNK,1998,male,75+ years,74,136600,54.17,1.77E+11,35710
Denmark,DNK,1998,female,5-14 years,0,299400,0,1.77E+11,35710
Denmark,DNK,1998,female,15-24 years,9,316600,2.84,1.77E+11,35710
Denmark,DNK,1998,female,25-34 years,16,396400,4.04,1.77E+11,35710
Denmark,DNK,1998,female,35-54 years,79,756900,10.44,1.77E+11,35710
Denmark,DNK,1998,female,55-74 years,74,507800,14.57,1.77E+11,35710
Denmark,DNK,1998,female,75+ years,38,237600,15.99,1.77E+11,35710
Denmark,DNK,1999,male,5-14 years,3,323638,0.93,1.78E+11,35763
Denmark,DNK,1999,male,15-24 years,40,319101,12.54,1.78E+11,35763
Denmark,DNK,1999,male,25-34 years,91,408827,22.26,1.78E+11,35763
Denmark,DNK,1999,male,35-54 years,214,783204,27.32,1.78E+11,35763
Denmark,DNK,1999,male,55-74 years,151,480316,31.44,1.78E+11,35763
Denmark,DNK,1999,male,75+ years,64,137353,46.6,1.78E+11,35763
Denmark,DNK,1999,female,5-14 years,0,307403,0,1.78E+11,35763
Denmark,DNK,1999,female,15-24 years,7,308800,2.27,1.78E+11,35763
Denmark,DNK,1999,female,25-34 years,21,392951,5.34,1.78E+11,35763
Denmark,DNK,1999,female,35-54 years,74,759458,9.74,1.78E+11,35763
Denmark,DNK,1999,female,55-74 years,71,516749,13.74,1.78E+11,35763
Denmark,DNK,1999,female,75+ years,26,238400,10.91,1.78E+11,35763
Denmark,DNK,2000,male,5-14 years,1,332762,0.3,1.64E+11,32841
Denmark,DNK,2000,male,15-24 years,39,310470,12.56,1.64E+11,32841
Denmark,DNK,2000,male,25-34 years,61,403105,15.13,1.64E+11,32841
Denmark,DNK,2000,male,35-54 years,218,783883,27.81,1.64E+11,32841
Denmark,DNK,2000,male,55-74 years,142,495321,28.67,1.64E+11,32841
Denmark,DNK,2000,male,75+ years,72,138454,52,1.64E+11,32841
Denmark,DNK,2000,female,5-14 years,0,315938,0,1.64E+11,32841
Denmark,DNK,2000,female,15-24 years,9,300690,2.99,1.64E+11,32841
Denmark,DNK,2000,female,25-34 years,16,389550,4.11,1.64E+11,32841
Denmark,DNK,2000,female,35-54 years,74,760859,9.73,1.64E+11,32841
Denmark,DNK,2000,female,55-74 years,54,528095,10.23,1.64E+11,32841
Denmark,DNK,2000,female,75+ years,42,239483,17.54,1.64E+11,32841
Denmark,DNK,2001,male,5-14 years,2,340220,0.59,1.65E+11,32837
Denmark,DNK,2001,male,15-24 years,38,304335,12.49,1.65E+11,32837
Denmark,DNK,2001,male,25-34 years,58,394591,14.7,1.65E+11,32837
Denmark,DNK,2001,male,35-54 years,204,783604,26.03,1.65E+11,32837
Denmark,DNK,2001,male,55-74 years,123,512361,24.01,1.65E+11,32837
Denmark,DNK,2001,male,75+ years,82,139637,58.72,1.65E+11,32837
Denmark,DNK,2001,female,5-14 years,0,322284,0,1.65E+11,32837
Denmark,DNK,2001,female,15-24 years,7,294773,2.37,1.65E+11,32837
Denmark,DNK,2001,female,25-34 years,9,383262,2.35,1.65E+11,32837
Denmark,DNK,2001,female,35-54 years,73,761705,9.58,1.65E+11,32837
Denmark,DNK,2001,female,55-74 years,83,541963,15.31,1.65E+11,32837
Denmark,DNK,2001,female,75+ years,48,239716,20.02,1.65E+11,32837
Denmark,DNK,2002,male,5-14 years,0,346889,0,1.79E+11,35435
Denmark,DNK,2002,male,15-24 years,40,302190,13.24,1.79E+11,35435
Denmark,DNK,2002,male,25-34 years,64,383869,16.67,1.79E+11,35435
Denmark,DNK,2002,male,35-54 years,182,784825,23.19,1.79E+11,35435
Denmark,DNK,2002,male,55-74 years,140,528640,26.48,1.79E+11,35435
Denmark,DNK,2002,male,75+ years,77,140549,54.79,1.79E+11,35435
Denmark,DNK,2002,female,5-14 years,0,328734,0,1.79E+11,35435
Denmark,DNK,2002,female,15-24 years,6,292727,2.05,1.79E+11,35435
Denmark,DNK,2002,female,25-34 years,11,374887,2.93,1.79E+11,35435
Denmark,DNK,2002,female,35-54 years,63,762841,8.26,1.79E+11,35435
Denmark,DNK,2002,female,55-74 years,63,556057,11.33,1.79E+11,35435
Denmark,DNK,2002,female,75+ years,42,239014,17.57,1.79E+11,35435
Denmark,DNK,2003,male,5-14 years,0,350879,0,2.18E+11,43129
Denmark,DNK,2003,male,15-24 years,24,300836,7.98,2.18E+11,43129
Denmark,DNK,2003,male,25-34 years,48,376343,12.75,2.18E+11,43129
Denmark,DNK,2003,male,35-54 years,206,784047,26.27,2.18E+11,43129
Denmark,DNK,2003,male,55-74 years,129,542296,23.79,2.18E+11,43129
Denmark,DNK,2003,male,75+ years,73,141062,51.75,2.18E+11,43129
Denmark,DNK,2003,female,5-14 years,0,332848,0,2.18E+11,43129
Denmark,DNK,2003,female,15-24 years,6,290582,2.06,2.18E+11,43129
Denmark,DNK,2003,female,25-34 years,19,369080,5.15,2.18E+11,43129
Denmark,DNK,2003,female,35-54 years,43,763110,5.63,2.18E+11,43129
Denmark,DNK,2003,female,55-74 years,59,567852,10.39,2.18E+11,43129
Denmark,DNK,2003,female,75+ years,26,237848,10.93,2.18E+11,43129
Denmark,DNK,2004,male,5-14 years,2,353316,0.57,2.51E+11,49552
Denmark,DNK,2004,male,15-24 years,33,301933,10.93,2.51E+11,49552
Denmark,DNK,2004,male,25-34 years,60,369973,16.22,2.51E+11,49552
Denmark,DNK,2004,male,35-54 years,180,782832,22.99,2.51E+11,49552
Denmark,DNK,2004,male,55-74 years,125,553556,22.58,2.51E+11,49552
Denmark,DNK,2004,male,75+ years,69,142305,48.49,2.51E+11,49552
Denmark,DNK,2004,female,5-14 years,2,335587,0.6,2.51E+11,49552
Denmark,DNK,2004,female,15-24 years,11,290626,3.78,2.51E+11,49552
Denmark,DNK,2004,female,25-34 years,19,364710,5.21,2.51E+11,49552
Denmark,DNK,2004,female,35-54 years,71,762293,9.31,2.51E+11,49552
Denmark,DNK,2004,female,55-74 years,66,578536,11.41,2.51E+11,49552
Denmark,DNK,2004,female,75+ years,23,237260,9.69,2.51E+11,49552
Denmark,DNK,2005,male,5-14 years,3,354025,0.85,2.64E+11,51960
Denmark,DNK,2005,male,15-24 years,21,305232,6.88,2.64E+11,51960
Denmark,DNK,2005,male,25-34 years,53,364110,14.56,2.64E+11,51960
Denmark,DNK,2005,male,35-54 years,158,781448,20.22,2.64E+11,51960
Denmark,DNK,2005,male,55-74 years,139,564794,24.61,2.64E+11,51960
Denmark,DNK,2005,male,75+ years,83,143327,57.91,2.64E+11,51960
Denmark,DNK,2005,female,5-14 years,0,336548,0,2.64E+11,51960
Denmark,DNK,2005,female,15-24 years,7,292929,2.39,2.64E+11,51960
Denmark,DNK,2005,female,25-34 years,10,360100,2.78,2.64E+11,51960
Denmark,DNK,2005,female,35-54 years,58,762175,7.61,2.64E+11,51960
Denmark,DNK,2005,female,55-74 years,61,588430,10.37,2.64E+11,51960
Denmark,DNK,2005,female,75+ years,38,236734,16.05,2.64E+11,51960
Ecuador,ECU,1996,male,5-14 years,7,1390998,0.5,25226393197,2474
Ecuador,ECU,1996,male,15-24 years,126,1169923,10.77,25226393197,2474
Ecuador,ECU,1996,male,25-34 years,111,927403,11.97,25226393197,2474
Ecuador,ECU,1996,male,35-54 years,88,1091980,8.06,25226393197,2474
Ecuador,ECU,1996,male,55-74 years,53,434259,12.2,25226393197,2474
Ecuador,ECU,1996,male,75+ years,11,91455,12.03,25226393197,2474
Ecuador,ECU,1996,female,5-14 years,17,1345854,1.26,25226393197,2474
Ecuador,ECU,1996,female,15-24 years,102,1143710,8.92,25226393197,2474
Ecuador,ECU,1996,female,25-34 years,46,920330,5,25226393197,2474
Ecuador,ECU,1996,female,35-54 years,21,1105412,1.9,25226393197,2474
Ecuador,ECU,1996,female,55-74 years,9,462818,1.94,25226393197,2474
Ecuador,ECU,1996,female,75+ years,2,111706,1.79,25226393197,2474
Ecuador,ECU,1997,male,5-14 years,14,1411124,0.99,28162053027,2701
Ecuador,ECU,1997,male,15-24 years,124,1186873,10.45,28162053027,2701
Ecuador,ECU,1997,male,25-34 years,109,949086,11.48,28162053027,2701
Ecuador,ECU,1997,male,35-54 years,99,1128260,8.77,28162053027,2701
Ecuador,ECU,1997,male,55-74 years,35,449276,7.79,28162053027,2701
Ecuador,ECU,1997,male,75+ years,9,95968,9.38,28162053027,2701
Ecuador,ECU,1997,female,5-14 years,24,1364640,1.76,28162053027,2701
Ecuador,ECU,1997,female,15-24 years,101,1160292,8.7,28162053027,2701
Ecuador,ECU,1997,female,25-34 years,33,942471,3.5,28162053027,2701
Ecuador,ECU,1997,female,35-54 years,24,1143235,2.1,28162053027,2701
Ecuador,ECU,1997,female,55-74 years,6,479370,1.25,28162053027,2701
Ecuador,ECU,1997,female,75+ years,1,117178,0.85,28162053027,2701
Ecuador,ECU,1998,male,5-14 years,14,1429190,0.98,27981896948,2626
Ecuador,ECU,1998,male,15-24 years,122,1204061,10.13,27981896948,2626
Ecuador,ECU,1998,male,25-34 years,113,970170,11.65,27981896948,2626
Ecuador,ECU,1998,male,35-54 years,87,1164711,7.47,27981896948,2626
Ecuador,ECU,1998,male,55-74 years,29,464944,6.24,27981896948,2626
Ecuador,ECU,1998,male,75+ years,8,100363,7.97,27981896948,2626
Ecuador,ECU,1998,female,5-14 years,12,1381485,0.87,27981896948,2626
Ecuador,ECU,1998,female,15-24 years,102,1176841,8.67,27981896948,2626
Ecuador,ECU,1998,female,25-34 years,29,964037,3.01,27981896948,2626
Ecuador,ECU,1998,female,35-54 years,24,1181335,2.03,27981896948,2626
Ecuador,ECU,1998,female,55-74 years,3,496656,0.6,27981896948,2626
Ecuador,ECU,1998,female,75+ years,3,122653,2.45,27981896948,2626
Ecuador,ECU,1999,male,5-14 years,22,1445034,1.52,19645272636,1805
Ecuador,ECU,1999,male,15-24 years,138,1222195,11.29,19645272636,1805
Ecuador,ECU,1999,male,25-34 years,103,990403,10.4,19645272636,1805
Ecuador,ECU,1999,male,35-54 years,105,1202249,8.73,19645272636,1805
Ecuador,ECU,1999,male,55-74 years,45,480747,9.36,19645272636,1805
Ecuador,ECU,1999,male,75+ years,13,104728,12.41,19645272636,1805
Ecuador,ECU,1999,female,5-14 years,18,1396226,1.29,19645272636,1805
Ecuador,ECU,1999,female,15-24 years,96,1194004,8.04,19645272636,1805
Ecuador,ECU,1999,female,25-34 years,37,984732,3.76,19645272636,1805
Ecuador,ECU,1999,female,35-54 years,27,1220621,2.21,19645272636,1805
Ecuador,ECU,1999,female,55-74 years,11,514092,2.14,19645272636,1805
Ecuador,ECU,1999,female,75+ years,1,128252,0.78,19645272636,1805
Ecuador,ECU,2000,male,5-14 years,16,1458807,1.1,18327764882,1650
Ecuador,ECU,2000,male,15-24 years,132,1241587,10.63,18327764882,1650
Ecuador,ECU,2000,male,25-34 years,84,1009657,8.32,18327764882,1650
Ecuador,ECU,2000,male,35-54 years,101,1241310,8.14,18327764882,1650
Ecuador,ECU,2000,male,55-74 years,30,496455,6.04,18327764882,1650
Ecuador,ECU,2000,male,75+ years,8,109133,7.33,18327764882,1650
Ecuador,ECU,2000,female,5-14 years,12,1408985,0.85,18327764882,1650
Ecuador,ECU,2000,female,15-24 years,73,1212096,6.02,18327764882,1650
Ecuador,ECU,2000,female,25-34 years,45,1004357,4.48,18327764882,1650
Ecuador,ECU,2000,female,35-54 years,23,1261528,1.82,18327764882,1650
Ecuador,ECU,2000,female,55-74 years,9,531381,1.69,18327764882,1650
Ecuador,ECU,2000,female,75+ years,1,134087,0.75,18327764882,1650
Ecuador,ECU,2001,male,5-14 years,15,1472216,1.02,24468324000,2160
Ecuador,ECU,2001,male,15-24 years,130,1259528,10.32,24468324000,2160
Ecuador,ECU,2001,male,25-34 years,101,1026201,9.84,24468324000,2160
Ecuador,ECU,2001,male,35-54 years,99,1281560,7.72,24468324000,2160
Ecuador,ECU,2001,male,55-74 years,39,510933,7.63,24468324000,2160
Ecuador,ECU,2001,male,75+ years,15,114564,13.09,24468324000,2160
Ecuador,ECU,2001,female,5-14 years,17,1421482,1.2,24468324000,2160
Ecuador,ECU,2001,female,15-24 years,86,1229361,7,24468324000,2160
Ecuador,ECU,2001,female,25-34 years,38,1021003,3.72,24468324000,2160
Ecuador,ECU,2001,female,35-54 years,32,1303530,2.45,24468324000,2160
Ecuador,ECU,2001,female,55-74 years,10,547445,1.83,24468324000,2160
Ecuador,ECU,2001,female,75+ years,2,140505,1.42,24468324000,2160
Ecuador,ECU,2002,male,5-14 years,16,1484308,1.08,28548945000,2472
Ecuador,ECU,2002,male,15-24 years,132,1279199,10.32,28548945000,2472
Ecuador,ECU,2002,male,25-34 years,89,1041783,8.54,28548945000,2472
Ecuador,ECU,2002,male,35-54 years,109,1323268,8.24,28548945000,2472
Ecuador,ECU,2002,male,55-74 years,39,525419,7.42,28548945000,2472
Ecuador,ECU,2002,male,75+ years,12,119896,10.01,28548945000,2472
Ecuador,ECU,2002,female,5-14 years,23,1432629,1.61,28548945000,2472
Ecuador,ECU,2002,female,15-24 years,91,1248096,7.29,28548945000,2472
Ecuador,ECU,2002,female,25-34 years,31,1036659,2.99,28548945000,2472
Ecuador,ECU,2002,female,35-54 years,27,1347026,2,28548945000,2472
Ecuador,ECU,2002,female,55-74 years,7,563516,1.24,28548945000,2472
Ecuador,ECU,2002,female,75+ years,1,146971,0.68,28548945000,2472
Ecuador,ECU,2003,male,5-14 years,11,1495138,0.74,32432858000,2755
Ecuador,ECU,2003,male,15-24 years,138,1300272,10.61,32432858000,2755
Ecuador,ECU,2003,male,25-34 years,96,1056829,9.08,32432858000,2755
Ecuador,ECU,2003,male,35-54 years,148,1365415,10.84,32432858000,2755
Ecuador,ECU,2003,male,55-74 years,49,540808,9.06,32432858000,2755
Ecuador,ECU,2003,male,75+ years,11,125204,8.79,32432858000,2755
Ecuador,ECU,2003,female,5-14 years,20,1442546,1.39,32432858000,2755
Ecuador,ECU,2003,female,15-24 years,120,1267956,9.46,32432858000,2755
Ecuador,ECU,2003,female,25-34 years,47,1051741,4.47,32432858000,2755
Ecuador,ECU,2003,female,35-54 years,23,1390993,1.65,32432858000,2755
Ecuador,ECU,2003,female,55-74 years,7,580521,1.21,32432858000,2755
Ecuador,ECU,2003,female,75+ years,5,153579,3.26,32432858000,2755
Ecuador,ECU,2004,male,5-14 years,30,1504779,1.99,36591661000,3051
Ecuador,ECU,2004,male,15-24 years,165,1321925,12.48,36591661000,3051
Ecuador,ECU,2004,male,25-34 years,137,1071828,12.78,36591661000,3051
Ecuador,ECU,2004,male,35-54 years,138,1406412,9.81,36591661000,3051
Ecuador,ECU,2004,male,55-74 years,68,558388,12.18,36591661000,3051
Ecuador,ECU,2004,male,75+ years,17,130553,13.02,36591661000,3051
Ecuador,ECU,2004,female,5-14 years,30,1451359,2.07,36591661000,3051
Ecuador,ECU,2004,female,15-24 years,127,1288166,9.86,36591661000,3051
Ecuador,ECU,2004,female,25-34 years,36,1066713,3.37,36591661000,3051
Ecuador,ECU,2004,female,35-54 years,27,1433784,1.88,36591661000,3051
Ecuador,ECU,2004,female,55-74 years,11,599819,1.83,36591661000,3051
Ecuador,ECU,2004,female,75+ years,5,160427,3.12,36591661000,3051
Ecuador,ECU,2005,male,5-14 years,34,1513146,2.25,41507085000,3397
Ecuador,ECU,2005,male,15-24 years,206,1343527,15.33,41507085000,3397
Ecuador,ECU,2005,male,25-34 years,150,1087218,13.8,41507085000,3397
Ecuador,ECU,2005,male,35-54 years,197,1445306,13.63,41507085000,3397
Ecuador,ECU,2005,male,55-74 years,73,578971,12.61,41507085000,3397
Ecuador,ECU,2005,male,75+ years,23,136021,16.91,41507085000,3397
Ecuador,ECU,2005,female,5-14 years,26,1458992,1.78,41507085000,3397
Ecuador,ECU,2005,female,15-24 years,140,1308175,10.7,41507085000,3397
Ecuador,ECU,2005,female,25-34 years,44,1081983,4.07,41507085000,3397
Ecuador,ECU,2005,female,35-54 years,35,1474429,2.37,41507085000,3397
Ecuador,ECU,2005,female,55-74 years,13,622240,2.09,41507085000,3397
Ecuador,ECU,2005,female,75+ years,2,167635,1.19,41507085000,3397
El Salvador,SLV,1996,male,5-14 years,2,683884,0.29,9586327800,1959
El Salvador,SLV,1996,male,15-24 years,128,536760,23.85,9586327800,1959
El Salvador,SLV,1996,male,25-34 years,110,379510,28.98,9586327800,1959
El Salvador,SLV,1996,male,35-54 years,82,472893,17.34,9586327800,1959
El Salvador,SLV,1996,male,55-74 years,40,240800,16.61,9586327800,1959
El Salvador,SLV,1996,male,75+ years,10,38834,25.75,9586327800,1959
El Salvador,SLV,1996,female,5-14 years,7,666674,1.05,9586327800,1959
El Salvador,SLV,1996,female,15-24 years,112,559279,20.03,9586327800,1959
El Salvador,SLV,1996,female,25-34 years,22,434209,5.07,9586327800,1959
El Salvador,SLV,1996,female,35-54 years,20,557964,3.58,9586327800,1959
El Salvador,SLV,1996,female,55-74 years,7,267732,2.61,9586327800,1959
El Salvador,SLV,1996,female,75+ years,0,53852,0,9586327800,1959
El Salvador,SLV,1997,male,5-14 years,1,688541,0.15,10221705900,2065
El Salvador,SLV,1997,male,15-24 years,128,537324,23.82,10221705900,2065
El Salvador,SLV,1997,male,25-34 years,93,384050,24.22,10221705900,2065
El Salvador,SLV,1997,male,35-54 years,106,479586,22.1,10221705900,2065
El Salvador,SLV,1997,male,55-74 years,47,245832,19.12,10221705900,2065
El Salvador,SLV,1997,male,75+ years,4,40876,9.79,10221705900,2065
El Salvador,SLV,1997,female,5-14 years,15,670365,2.24,10221705900,2065
El Salvador,SLV,1997,female,15-24 years,109,561311,19.42,10221705900,2065
El Salvador,SLV,1997,female,25-34 years,39,440015,8.86,10221705900,2065
El Salvador,SLV,1997,female,35-54 years,28,570003,4.91,10221705900,2065
El Salvador,SLV,1997,female,55-74 years,5,275078,1.82,10221705900,2065
El Salvador,SLV,1997,female,75+ years,2,56321,3.55,10221705900,2065
El Salvador,SLV,1998,male,5-14 years,4,695037,0.58,10936669900,2185
El Salvador,SLV,1998,male,15-24 years,108,537038,20.11,10936669900,2185
El Salvador,SLV,1998,male,25-34 years,94,387565,24.25,10936669900,2185
El Salvador,SLV,1998,male,35-54 years,98,486466,20.15,10936669900,2185
El Salvador,SLV,1998,male,55-74 years,36,250628,14.36,10936669900,2185
El Salvador,SLV,1998,male,75+ years,5,42770,11.69,10936669900,2185
El Salvador,SLV,1998,female,5-14 years,13,675678,1.92,10936669900,2185
El Salvador,SLV,1998,female,15-24 years,92,562249,16.36,10936669900,2185
El Salvador,SLV,1998,female,25-34 years,35,445330,7.86,10936669900,2185
El Salvador,SLV,1998,female,35-54 years,22,582217,3.78,10936669900,2185
El Salvador,SLV,1998,female,55-74 years,5,282668,1.77,10936669900,2185
El Salvador,SLV,1998,female,75+ years,0,58692,0,10936669900,2185
El Salvador,SLV,1999,male,5-14 years,5,702754,0.71,11284197000,2229
El Salvador,SLV,1999,male,15-24 years,115,536426,21.44,11284197000,2229
El Salvador,SLV,1999,male,25-34 years,84,390125,21.53,11284197000,2229
El Salvador,SLV,1999,male,35-54 years,101,493326,20.47,11284197000,2229
El Salvador,SLV,1999,male,55-74 years,33,255222,12.93,11284197000,2229
El Salvador,SLV,1999,male,75+ years,8,44452,18,11284197000,2229
El Salvador,SLV,1999,female,5-14 years,14,682007,2.05,11284197000,2229
El Salvador,SLV,1999,female,15-24 years,94,562372,16.71,11284197000,2229
El Salvador,SLV,1999,female,25-34 years,28,450238,6.22,11284197000,2229
El Salvador,SLV,1999,female,35-54 years,27,594483,4.54,11284197000,2229
El Salvador,SLV,1999,female,55-74 years,5,290451,1.72,11284197000,2229
El Salvador,SLV,1999,female,75+ years,1,60903,1.64,11284197000,2229
El Salvador,SLV,2000,male,5-14 years,2,710919,0.28,11784927700,2303
El Salvador,SLV,2000,male,15-24 years,110,536079,20.52,11784927700,2303
El Salvador,SLV,2000,male,25-34 years,82,391884,20.92,11784927700,2303
El Salvador,SLV,2000,male,35-54 years,91,500065,18.2,11784927700,2303
El Salvador,SLV,2000,male,55-74 years,31,259670,11.94,11784927700,2303
El Salvador,SLV,2000,male,75+ years,3,45935,6.53,11784927700,2303
El Salvador,SLV,2000,female,5-14 years,4,688554,0.58,11784927700,2303
El Salvador,SLV,2000,female,15-24 years,82,562148,14.59,11784927700,2303
El Salvador,SLV,2000,female,25-34 years,25,454793,5.5,11784927700,2303
El Salvador,SLV,2000,female,35-54 years,23,606774,3.79,11784927700,2303
El Salvador,SLV,2000,female,55-74 years,4,298428,1.34,11784927700,2303
El Salvador,SLV,2000,female,75+ years,4,62940,6.36,11784927700,2303
El Salvador,SLV,2001,male,5-14 years,1,718288,0.14,12282533600,2373
El Salvador,SLV,2001,male,15-24 years,130,535877,24.26,12282533600,2373
El Salvador,SLV,2001,male,25-34 years,90,395177,22.77,12282533600,2373
El Salvador,SLV,2001,male,35-54 years,91,506547,17.96,12282533600,2373
El Salvador,SLV,2001,male,55-74 years,42,263234,15.96,12282533600,2373
El Salvador,SLV,2001,male,75+ years,8,48437,16.52,12282533600,2373
El Salvador,SLV,2001,female,5-14 years,12,695687,1.72,12282533600,2373
El Salvador,SLV,2001,female,15-24 years,74,563601,13.13,12282533600,2373
El Salvador,SLV,2001,female,25-34 years,27,459669,5.87,12282533600,2373
El Salvador,SLV,2001,female,35-54 years,30,618020,4.85,12282533600,2373
El Salvador,SLV,2001,female,55-74 years,6,304753,1.97,12282533600,2373
El Salvador,SLV,2001,female,75+ years,3,65804,4.56,12282533600,2373
El Salvador,SLV,2002,male,5-14 years,4,725313,0.55,12664190300,2421
El Salvador,SLV,2002,male,15-24 years,95,535886,17.73,12664190300,2421
El Salvador,SLV,2002,male,25-34 years,71,397854,17.85,12664190300,2421
El Salvador,SLV,2002,male,35-54 years,84,513122,16.37,12664190300,2421
El Salvador,SLV,2002,male,55-74 years,39,266616,14.63,12664190300,2421
El Salvador,SLV,2002,male,75+ years,11,50753,21.67,12664190300,2421
El Salvador,SLV,2002,female,5-14 years,7,702143,1,12664190300,2421
El Salvador,SLV,2002,female,15-24 years,76,565074,13.45,12664190300,2421
El Salvador,SLV,2002,female,25-34 years,18,464461,3.88,12664190300,2421
El Salvador,SLV,2002,female,35-54 years,24,629533,3.81,12664190300,2421
El Salvador,SLV,2002,female,55-74 years,7,311230,2.25,12664190300,2421
El Salvador,SLV,2002,female,75+ years,0,68473,0,12664190300,2421
El Salvador,SLV,2003,male,5-14 years,3,731167,0.41,13243892200,2507
El Salvador,SLV,2003,male,15-24 years,112,537000,20.86,13243892200,2507
El Salvador,SLV,2003,male,25-34 years,117,399587,29.28,13243892200,2507
El Salvador,SLV,2003,male,35-54 years,102,519619,19.63,13243892200,2507
El Salvador,SLV,2003,male,55-74 years,46,269903,17.04,13243892200,2507
El Salvador,SLV,2003,male,75+ years,8,52961,15.11,13243892200,2507
El Salvador,SLV,2003,female,5-14 years,10,707158,1.41,13243892200,2507
El Salvador,SLV,2003,female,15-24 years,79,567174,13.93,13243892200,2507
El Salvador,SLV,2003,female,25-34 years,19,468892,4.05,13243892200,2507
El Salvador,SLV,2003,female,35-54 years,23,641104,3.59,13243892200,2507
El Salvador,SLV,2003,female,55-74 years,7,317915,2.2,13243892200,2507
El Salvador,SLV,2003,female,75+ years,1,71062,1.41,13243892200,2507
El Salvador,SLV,2004,male,5-14 years,2,734891,0.27,13724810900,2573
El Salvador,SLV,2004,male,15-24 years,108,540251,19.99,13724810900,2573
El Salvador,SLV,2004,male,25-34 years,86,399986,21.5,13724810900,2573
El Salvador,SLV,2004,male,35-54 years,104,525677,19.78,13724810900,2573
El Salvador,SLV,2004,male,55-74 years,42,273214,15.37,13724810900,2573
El Salvador,SLV,2004,male,75+ years,7,55160,12.69,13724810900,2573
El Salvador,SLV,2004,female,5-14 years,8,709844,1.13,13724810900,2573
El Salvador,SLV,2004,female,15-24 years,60,570702,10.51,13724810900,2573
El Salvador,SLV,2004,female,25-34 years,22,472515,4.66,13724810900,2573
El Salvador,SLV,2004,female,35-54 years,20,652329,3.07,13724810900,2573
El Salvador,SLV,2004,female,55-74 years,4,324903,1.23,13724810900,2573
El Salvador,SLV,2004,female,75+ years,1,73698,1.36,13724810900,2573
El Salvador,SLV,2005,male,5-14 years,4,735965,0.54,14698001400,2733
El Salvador,SLV,2005,male,15-24 years,103,546352,18.85,14698001400,2733
El Salvador,SLV,2005,male,25-34 years,86,398935,21.56,14698001400,2733
El Salvador,SLV,2005,male,35-54 years,88,530976,16.57,14698001400,2733
El Salvador,SLV,2005,male,55-74 years,47,276600,16.99,14698001400,2733
El Salvador,SLV,2005,male,75+ years,9,57396,15.68,14698001400,2733
El Salvador,SLV,2005,female,5-14 years,12,709756,1.69,14698001400,2733
El Salvador,SLV,2005,female,15-24 years,65,576188,11.28,14698001400,2733
El Salvador,SLV,2005,female,25-34 years,22,475096,4.63,14698001400,2733
El Salvador,SLV,2005,female,35-54 years,12,662917,1.81,14698001400,2733
